extraction_key,chart_id,is_original,perturbation_type,intensity,status,file_exists,in_failure_log,json_valid,phase,meta_chart_title,meta_chart_type,meta_confidence,meta_completeness,meta_data_points,meta_timestamp,meta_model,meta_attempt,meta_response_time,failure_error_type,failure_error_message,failure_error_timestamp,failure_retry_attempt,failure_extraction_phase
chart_099_complex_scatter_gaussian_blur_medium,chart_099_complex_scatter_gaussian,False,blur,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),scatter,high,complete,12.0,2025-07-29T22:59:29.798905,gpt-4o,1.0,16.229615926742554,,,,,
chart_099_complex_scatter_grayscale_conversion_medium,chart_099_complex_scatter_grayscale,False,conversion,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),scatter,high,complete,12.0,2025-07-30T11:10:05.257476,gpt-4o,1.0,10.5593421459198,,,,,
chart_099_complex_scatter_legend_corruption_medium,chart_099_complex_scatter_legend,False,corruption,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Res...),scatter,medium,complete,12.0,2025-07-29T20:36:58.155048,gpt-4o,1.0,9.910194396972656,,,,,
chart_099_complex_scatter_random_blocks_medium,chart_099_complex_scatter_random,False,blocks,medium,success,True,False,True,phase2,Sensor Measurements Overtime (Scientific Research),scatter,medium,complete,12.0,2025-07-29T22:31:07.150003,gpt-4o,1.0,11.523378610610962,,,,,
chart_099_complex_scatter_rotation_medium,chart_099_complex_scatter,False,rotation,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),scatter,high,complete,12.0,2025-07-29T21:51:31.240005,gpt-4o,1.0,14.565631628036499,,,,,
chart_100_complex_bar_brightness_shift_medium,chart_100_complex_bar_brightness,False,shift,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,30.0,2025-07-29T23:09:41.970986,gpt-4o,1.0,27.362004041671753,,,,,
chart_100_complex_bar_gaussian_blur_medium,chart_100_complex_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,30.0,2025-07-29T23:42:11.443523,gpt-4o,1.0,16.60909605026245,,,,,
chart_100_complex_bar_grayscale_conversion_medium,chart_100_complex_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,30.0,2025-07-30T11:10:34.341868,gpt-4o,1.0,28.04091787338257,,,,,
chart_100_complex_bar_legend_corruption_medium,chart_100_complex_bar_legend,False,corruption,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,30.0,2025-07-29T23:30:53.450517,gpt-4o,1.0,9.951192140579224,,,,,
chart_100_complex_bar_random_blocks_medium,chart_100_complex_bar_random,False,blocks,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,medium,complete,30.0,2025-07-29T21:19:31.872543,gpt-4o,2.0,20.096296310424805,,,,,
chart_100_complex_bar_rotation_medium,chart_100_complex_bar,False,rotation,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,30.0,2025-07-29T23:32:00.932823,gpt-4o,1.0,18.144972801208496,,,,,
chart_101_medium_bar_brightness_shift_medium,chart_101_medium_bar_brightness,False,shift,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,12.0,2025-07-30T00:42:42.177170,gpt-4o,1.0,14.791096925735474,,,,,
chart_101_medium_bar_gaussian_blur_medium,chart_101_medium_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,12.0,2025-07-29T23:11:47.113805,gpt-4o,1.0,11.571015119552612,,,,,
chart_101_medium_bar_grayscale_conversion_medium,chart_101_medium_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,12.0,2025-07-30T11:10:49.903655,gpt-4o,1.0,14.554326057434082,,,,,
chart_101_medium_bar_legend_corruption_medium,chart_101_medium_bar_legend,False,corruption,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,10.0,2025-07-29T21:54:52.780987,gpt-4o,1.0,11.003028154373169,,,,,
chart_101_medium_bar_random_blocks_medium,chart_101_medium_bar_random,False,blocks,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,medium,partial,12.0,2025-07-29T20:52:12.871165,gpt-4o,1.0,11.796961307525635,,,,,
chart_101_medium_bar_rotation_medium,chart_101_medium_bar,False,rotation,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,12.0,2025-07-29T20:44:54.799087,gpt-4o,1.0,9.950223922729492,,,,,
chart_102_medium_line_brightness_shift_medium,chart_102_medium_line_brightness,False,shift,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,complete,14.0,2025-07-29T22:18:48.031875,gpt-4o,1.0,9.110988140106201,,,,,
chart_102_medium_line_gaussian_blur_medium,chart_102_medium_line_gaussian,False,blur,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,complete,14.0,2025-07-29T23:50:25.219025,gpt-4o,1.0,9.640370607376099,,,,,
chart_102_medium_line_grayscale_conversion_medium,chart_102_medium_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,7.0,2025-07-30T11:10:59.735588,gpt-4o,1.0,8.824422836303711,,,,,
chart_102_medium_line_legend_corruption_medium,chart_102_medium_line_legend,False,corruption,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,7.0,2025-07-29T22:14:36.265481,gpt-4o,1.0,7.332547187805176,,,,,
chart_102_medium_line_random_blocks_medium,chart_102_medium_line_random,False,blocks,medium,success,True,False,True,phase2,Risk Return Analysis (Financial Analysis),line,medium,partial,7.0,2025-07-29T22:15:25.177989,gpt-4o,1.0,8.407081842422485,,,,,
chart_102_medium_line_rotation_medium,chart_102_medium_line,False,rotation,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,high,complete,14.0,2025-07-29T21:47:32.616794,gpt-4o,1.0,10.236236333847046,,,,,
chart_103_complex_bar_brightness_shift_medium,chart_103_complex_bar_brightness,False,shift,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,31.0,2025-07-29T21:58:18.881918,gpt-4o,1.0,16.202025175094604,,,,,
chart_103_complex_bar_gaussian_blur_medium,chart_103_complex_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,33.0,2025-07-29T23:03:51.048021,gpt-4o,1.0,88.21017646789551,,,,,
chart_103_complex_bar_grayscale_conversion_medium,chart_103_complex_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,11.0,2025-07-30T11:11:12.842189,gpt-4o,1.0,12.101063251495361,,,,,
chart_103_complex_bar_legend_corruption_medium,chart_103_complex_bar_legend,False,corruption,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,33.0,2025-07-29T21:46:26.609411,gpt-4o,1.0,23.42857050895691,,,,,
chart_103_complex_bar_random_blocks_medium,chart_103_complex_bar_random,False,blocks,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,30.0,2025-07-29T22:20:13.091119,gpt-4o,1.0,22.254910230636597,,,,,
chart_103_complex_bar_rotation_medium,chart_103_complex_bar,False,rotation,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,33.0,2025-07-29T22:13:01.925801,gpt-4o,1.0,23.232810974121094,,,,,
chart_104_medium_line_brightness_shift_medium,chart_104_medium_line_brightness,False,shift,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),line,medium,partial,6.0,2025-07-29T22:55:06.638149,gpt-4o,1.0,6.9302661418914795,,,,,
chart_104_medium_line_gaussian_blur_medium,chart_104_medium_line_gaussian,False,blur,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),line,medium,partial,6.0,2025-07-29T23:45:10.641565,gpt-4o,1.0,5.750700235366821,,,,,
chart_104_medium_line_grayscale_conversion_medium,chart_104_medium_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),line,medium,partial,6.0,2025-07-30T11:11:24.708643,gpt-4o,1.0,10.828665494918823,,,,,
chart_104_medium_line_legend_corruption_medium,chart_104_medium_line_legend,False,corruption,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),line,medium,partial,6.0,2025-07-30T00:42:51.264117,gpt-4o,1.0,8.082440853118896,,,,,
chart_104_medium_line_random_blocks_medium,chart_104_medium_line_random,False,blocks,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),line,low,incomplete,0.0,2025-07-30T00:54:13.457075,gpt-4o,1.0,5.344467401504517,,,,,
chart_104_medium_line_rotation_medium,chart_104_medium_line,False,rotation,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),line,high,complete,6.0,2025-07-30T00:06:11.704037,gpt-4o,1.0,10.055817365646362,,,,,
chart_105_complex_area_brightness_shift_medium,chart_105_complex_area_brightness,False,shift,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),line,medium,partial,11.0,2025-07-29T21:42:48.834747,gpt-4o,1.0,15.102644681930542,,,,,
chart_105_complex_area_gaussian_blur_medium,chart_105_complex_area_gaussian,False,blur,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),line,medium,partial,11.0,2025-07-30T00:19:02.764320,gpt-4o,1.0,45.00633144378662,,,,,
chart_105_complex_area_grayscale_conversion_medium,chart_105_complex_area_grayscale,False,conversion,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),line,low,incomplete,0.0,2025-07-30T11:11:39.158062,gpt-4o,2.0,13.44238018989563,,,,,
chart_105_complex_area_legend_corruption_medium,chart_105_complex_area_legend,False,corruption,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),line,low,incomplete,0.0,2025-07-29T22:50:28.950417,gpt-4o,1.0,6.266300678253174,,,,,
chart_105_complex_area_random_blocks_medium,chart_105_complex_area_random,False,blocks,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),line,low,incomplete,0.0,2025-07-30T00:13:47.734211,gpt-4o,1.0,6.91956353187561,,,,,
chart_105_complex_area_rotation_medium,chart_105_complex_area,False,rotation,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),line,medium,partial,11.0,2025-07-29T22:53:00.515681,gpt-4o,1.0,10.281037330627441,,,,,
chart_106_complex_pie_brightness_shift_medium,chart_106_complex_pie_brightness,False,shift,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),pie,high,complete,9.0,2025-07-29T22:32:56.850152,gpt-4o,1.0,8.584130048751831,,,,,
chart_106_complex_pie_gaussian_blur_medium,chart_106_complex_pie_gaussian,False,blur,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),pie,high,complete,9.0,2025-07-29T22:42:59.332271,gpt-4o,1.0,14.467974662780762,,,,,
chart_106_complex_pie_grayscale_conversion_medium,chart_106_complex_pie_grayscale,False,conversion,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),pie,high,complete,9.0,2025-07-30T11:11:48.376751,gpt-4o,1.0,8.21037769317627,,,,,
chart_106_complex_pie_legend_corruption_medium,chart_106_complex_pie_legend,False,corruption,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),pie,high,complete,9.0,2025-07-29T23:54:55.962251,gpt-4o,1.0,8.107905864715576,,,,,
chart_106_complex_pie_random_blocks_medium,chart_106_complex_pie_random,False,blocks,medium,success,True,False,True,phase2,Investment Allocation (Financial Analysis),pie,medium,partial,8.0,2025-07-29T23:02:21.833985,gpt-4o,1.0,7.7012529373168945,,,,,
chart_106_complex_pie_rotation_medium,chart_106_complex_pie,False,rotation,medium,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),pie,high,complete,9.0,2025-07-29T20:55:03.787433,gpt-4o,1.0,14.191005945205688,,,,,
chart_107_medium_line_brightness_shift_medium,chart_107_medium_line_brightness,False,shift,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,medium,complete,21.0,2025-07-29T23:47:44.961206,gpt-4o,1.0,10.362494945526123,,,,,
chart_107_medium_line_gaussian_blur_medium,chart_107_medium_line_gaussian,False,blur,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,medium,partial,3.0,2025-07-29T21:17:11.435793,gpt-4o,1.0,6.007641315460205,,,,,
chart_107_medium_line_grayscale_conversion_medium,chart_107_medium_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,medium,partial,3.0,2025-07-30T11:11:55.543917,gpt-4o,1.0,6.160590648651123,,,,,
chart_107_medium_line_legend_corruption_medium,chart_107_medium_line_legend,False,corruption,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,18.0,2025-07-30T00:10:44.929089,gpt-4o,1.0,11.610045194625854,,,,,
chart_107_medium_line_random_blocks_medium,chart_107_medium_line_random,False,blocks,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,medium,complete,21.0,2025-07-29T23:42:26.906049,gpt-4o,1.0,14.457499742507935,,,,,
chart_107_medium_line_rotation_medium,chart_107_medium_line,False,rotation,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,21.0,2025-07-29T21:34:12.290044,gpt-4o,1.0,11.05285382270813,,,,,
chart_108_complex_scatter_brightness_shift_medium,chart_108_complex_scatter_brightness,False,shift,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),scatter,high,complete,11.0,2025-07-30T01:04:58.271111,gpt-4o,1.0,13.432962417602539,,,,,
chart_108_complex_scatter_gaussian_blur_medium,chart_108_complex_scatter_gaussian,False,blur,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),scatter,high,complete,11.0,2025-07-29T21:53:36.666974,gpt-4o,1.0,16.10722589492798,,,,,
chart_108_complex_scatter_grayscale_conversion_medium,chart_108_complex_scatter_grayscale,False,conversion,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),scatter,high,complete,11.0,2025-07-30T11:12:11.211659,gpt-4o,1.0,14.661051988601685,,,,,
chart_108_complex_scatter_legend_corruption_medium,chart_108_complex_scatter_legend,False,corruption,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),scatter,high,partial,10.0,2025-07-29T22:06:06.128408,gpt-4o,1.0,14.770999431610107,,,,,
chart_108_complex_scatter_random_blocks_medium,chart_108_complex_scatter_random,False,blocks,medium,success,True,False,True,phase2,Risk-Return Analysis - (Financial Analysis),scatter,medium,complete,10.0,2025-07-29T20:54:48.586825,gpt-4o,1.0,6.608097553253174,,,,,
chart_108_complex_scatter_rotation_medium,chart_108_complex_scatter,False,rotation,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),scatter,high,complete,11.0,2025-07-29T22:57:41.965567,gpt-4o,1.0,13.749255418777466,,,,,
chart_109_advanced_line_brightness_shift_medium,chart_109_advanced_line_brightness,False,shift,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),line,medium,complete,36.0,2025-07-29T21:07:49.836233,gpt-4o,1.0,29.333723545074463,,,,,
chart_109_advanced_line_gaussian_blur_medium,chart_109_advanced_line_gaussian,False,blur,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),line,high,partial,14.0,2025-07-30T00:50:14.453393,gpt-4o,1.0,22.03636384010315,,,,,
chart_109_advanced_line_grayscale_conversion_medium,chart_109_advanced_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),line,high,complete,40.0,2025-07-30T11:13:43.271465,gpt-4o,1.0,91.05119013786316,,,,,
chart_109_advanced_line_legend_corruption_medium,chart_109_advanced_line_legend,False,corruption,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),line,medium,partial,14.0,2025-07-29T20:44:18.064232,gpt-4o,1.0,77.26444292068481,,,,,
chart_109_advanced_line_random_blocks_medium,chart_109_advanced_line_random,False,blocks,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),line,low,incomplete,0.0,2025-07-29T23:46:08.487355,gpt-4o,1.0,5.331611156463623,,,,,
chart_109_advanced_line_rotation_medium,chart_109_advanced_line,False,rotation,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),line,medium,complete,14.0,2025-07-29T21:28:17.015549,gpt-4o,1.0,15.488654613494873,,,,,
chart_110_complex_bar_brightness_shift_medium,chart_110_complex_bar_brightness,False,shift,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,10.0,2025-07-29T21:51:15.667147,gpt-4o,1.0,11.764091968536377,,,,,
chart_110_complex_bar_gaussian_blur_medium,chart_110_complex_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,36.0,2025-07-29T23:27:19.846856,gpt-4o,1.0,20.806215524673462,,,,,
chart_110_complex_bar_grayscale_conversion_medium,chart_110_complex_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,34.0,2025-07-30T11:14:05.694126,gpt-4o,1.0,21.412542819976807,,,,,
chart_110_complex_bar_legend_corruption_medium,chart_110_complex_bar_legend,False,corruption,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,32.0,2025-07-29T21:31:57.666191,gpt-4o,1.0,27.66410207748413,,,,,
chart_110_complex_bar_random_blocks_medium,chart_110_complex_bar_random,False,blocks,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,medium,partial,30.0,2025-07-29T22:30:46.366597,gpt-4o,1.0,25.959631204605103,,,,,
chart_110_complex_bar_rotation_medium,chart_110_complex_bar,False,rotation,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,36.0,2025-07-30T00:17:39.118594,gpt-4o,1.0,27.361845016479492,,,,,
chart_111_medium_bar_brightness_shift_medium,chart_111_medium_bar_brightness,False,shift,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,medium,complete,21.0,2025-07-30T00:54:45.097113,gpt-4o,1.0,17.939658880233765,,,,,
chart_111_medium_bar_gaussian_blur_medium,chart_111_medium_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,21.0,2025-07-30T00:10:32.313925,gpt-4o,1.0,16.812761306762695,,,,,
chart_111_medium_bar_grayscale_conversion_medium,chart_111_medium_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,medium,complete,21.0,2025-07-30T11:14:24.536694,gpt-4o,1.0,17.832196474075317,,,,,
chart_111_medium_bar_legend_corruption_medium,chart_111_medium_bar_legend,False,corruption,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,18.0,2025-07-29T23:21:23.264533,gpt-4o,1.0,13.078886985778809,,,,,
chart_111_medium_bar_random_blocks_medium,chart_111_medium_bar_random,False,blocks,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,low,incomplete,0.0,2025-07-29T23:39:05.176482,gpt-4o,1.0,5.5409064292907715,,,,,
chart_111_medium_bar_rotation_medium,chart_111_medium_bar,False,rotation,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,21.0,2025-07-29T22:07:08.156142,gpt-4o,1.0,16.15153217315674,,,,,
chart_112_medium_scatter_brightness_shift_medium,chart_112_medium_scatter_brightness,False,shift,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),scatter,high,complete,7.0,2025-07-29T23:36:19.595592,gpt-4o,1.0,8.416658163070679,,,,,
chart_112_medium_scatter_gaussian_blur_medium,chart_112_medium_scatter_gaussian,False,blur,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),scatter,medium,complete,6.0,2025-07-30T00:51:40.639711,gpt-4o,1.0,10.360994338989258,,,,,
chart_112_medium_scatter_grayscale_conversion_medium,chart_112_medium_scatter_grayscale,False,conversion,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),scatter,high,complete,7.0,2025-07-30T11:14:39.907152,gpt-4o,1.0,14.36213731765747,,,,,
chart_112_medium_scatter_legend_corruption_medium,chart_112_medium_scatter_legend,False,corruption,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),scatter,high,complete,5.0,2025-07-29T21:58:26.639544,gpt-4o,1.0,6.750975608825684,,,,,
chart_112_medium_scatter_random_blocks_medium,chart_112_medium_scatter_random,False,blocks,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),scatter,medium,partial,5.0,2025-07-30T00:36:50.917798,gpt-4o,1.0,6.675072193145752,,,,,
chart_112_medium_scatter_rotation_medium,chart_112_medium_scatter,False,rotation,medium,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),scatter,medium,complete,7.0,2025-07-29T23:32:20.593187,gpt-4o,1.0,10.259130716323853,,,,,
chart_113_medium_bar_brightness_shift_medium,chart_113_medium_bar_brightness,False,shift,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,16.0,2025-07-29T22:30:19.399599,gpt-4o,1.0,43.31423377990723,,,,,
chart_113_medium_bar_gaussian_blur_medium,chart_113_medium_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,16.0,2025-07-30T00:00:12.586749,gpt-4o,1.0,17.325643301010132,,,,,
chart_113_medium_bar_grayscale_conversion_medium,chart_113_medium_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,medium,complete,16.0,2025-07-30T11:14:58.944136,gpt-4o,1.0,18.02631902694702,,,,,
chart_113_medium_bar_legend_corruption_medium,chart_113_medium_bar_legend,False,corruption,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,medium,complete,16.0,2025-07-29T23:10:45.140392,gpt-4o,1.0,11.838155508041382,,,,,
chart_113_medium_bar_random_blocks_medium,chart_113_medium_bar_random,False,blocks,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,low,incomplete,0.0,2025-07-29T22:02:24.951467,gpt-4o,1.0,3.757869005203247,,,,,
chart_113_medium_bar_rotation_medium,chart_113_medium_bar,False,rotation,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,16.0,2025-07-30T00:38:27.888471,gpt-4o,1.0,10.569624185562134,,,,,
chart_114_advanced_bar_brightness_shift_medium,chart_114_advanced_bar_brightness,False,shift,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,56.0,2025-07-30T00:36:00.025483,gpt-4o,2.0,115.42531275749207,,,,,
chart_114_advanced_bar_gaussian_blur_medium,chart_114_advanced_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,56.0,2025-07-30T00:46:56.719141,gpt-4o,1.0,29.204792022705078,,,,,
chart_114_advanced_bar_grayscale_conversion_medium,chart_114_advanced_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,14.0,2025-07-30T11:15:06.320791,gpt-4o,1.0,6.370677947998047,,,,,
chart_114_advanced_bar_legend_corruption_medium,chart_114_advanced_bar_legend,False,corruption,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,partial,14.0,2025-07-30T00:49:16.188291,gpt-4o,1.0,13.206314325332642,,,,,
chart_114_advanced_bar_random_blocks_medium,chart_114_advanced_bar_random,False,blocks,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,medium,partial,14.0,2025-07-29T23:12:43.082404,gpt-4o,1.0,11.825944900512695,,,,,
chart_114_advanced_bar_rotation_medium,chart_114_advanced_bar,False,rotation,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,57.0,2025-07-29T22:54:58.704855,gpt-4o,1.0,30.12828803062439,,,,,
chart_115_complex_area_brightness_shift_medium,chart_115_complex_area_brightness,False,shift,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,8.0,2025-07-29T23:47:10.660532,gpt-4o,1.0,8.28086543083191,,,,,
chart_115_complex_area_gaussian_blur_medium,chart_115_complex_area_gaussian,False,blur,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,8.0,2025-07-29T21:55:42.085866,gpt-4o,1.0,12.076321125030518,,,,,
chart_115_complex_area_grayscale_conversion_medium,chart_115_complex_area_grayscale,False,conversion,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,8.0,2025-07-30T11:15:15.327014,gpt-4o,1.0,7.993242263793945,,,,,
chart_115_complex_area_legend_corruption_medium,chart_115_complex_area_legend,False,corruption,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,complete,8.0,2025-07-29T23:46:02.151652,gpt-4o,1.0,8.178838014602661,,,,,
chart_115_complex_area_random_blocks_medium,chart_115_complex_area_random,False,blocks,medium,success,True,False,True,phase2,Risk Return Analysis (Financial Analysis),line,low,incomplete,0.0,2025-07-30T00:30:14.730780,gpt-4o,1.0,4.604474067687988,,,,,
chart_115_complex_area_rotation_medium,chart_115_complex_area,False,rotation,medium,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,8.0,2025-07-30T00:37:55.426645,gpt-4o,1.0,6.571113348007202,,,,,
chart_116_medium_line_brightness_shift_medium,chart_116_medium_line_brightness,False,shift,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,18.0,2025-07-29T21:00:13.320582,gpt-4o,1.0,15.19204592704773,,,,,
chart_116_medium_line_gaussian_blur_medium,chart_116_medium_line_gaussian,False,blur,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,18.0,2025-07-30T00:55:30.292056,gpt-4o,1.0,20.126862287521362,,,,,
chart_116_medium_line_grayscale_conversion_medium,chart_116_medium_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,18.0,2025-07-30T11:15:34.181306,gpt-4o,1.0,17.846413373947144,,,,,
chart_116_medium_line_legend_corruption_medium,chart_116_medium_line_legend,False,corruption,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,18.0,2025-07-29T23:26:37.756841,gpt-4o,1.0,13.64009404182434,,,,,
chart_116_medium_line_random_blocks_medium,chart_116_medium_line_random,False,blocks,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,18.0,2025-07-30T01:05:18.238398,gpt-4o,1.0,18.963654279708862,,,,,
chart_116_medium_line_rotation_medium,chart_116_medium_line,False,rotation,medium,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),line,high,complete,14.0,2025-07-29T22:56:43.266278,gpt-4o,1.0,10.306058883666992,,,,,
chart_117_complex_bar_brightness_shift_medium,chart_117_complex_bar_brightness,False,shift,medium,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,27.0,2025-07-29T21:06:33.636942,gpt-4o,1.0,24.10988974571228,,,,,
