Filename,Chart ID,Complexity,Chart Type,Perturbation Type,Intensity,Has Extraction,Extraction Status,Was Evaluated
chart_113_complex_bar_scaling_medium,chart_113,complex,bar,scaling,medium,False,No extraction found,False
chart_113_complex_bar_text_overlay_medium,chart_113,complex,bar,text_overlay,medium,False,No extraction found,False
chart_114_advanced_line_gaussian_blur_medium,chart_114,advanced,line,gaussian_blur,medium,False,No extraction found,False
chart_114_advanced_line_grayscale_conversion_medium,chart_114,advanced,line,grayscale_conversion,medium,False,No extraction found,False
chart_114_advanced_line_legend_corruption_medium,chart_114,advanced,line,legend_corruption,medium,False,No extraction found,False
chart_114_advanced_line_rotation_medium,chart_114,advanced,line,rotation,medium,False,No extraction found,False
chart_116_advanced_pie_axis_degradation_medium,chart_116,advanced,pie,axis_degradation,medium,False,No extraction found,False
chart_116_advanced_pie_contrast_change_medium,chart_116,advanced,pie,contrast_change,medium,False,No extraction found,False
chart_116_advanced_pie_grayscale_conversion_medium,chart_116,advanced,pie,grayscale_conversion,medium,False,No extraction found,False
chart_116_advanced_pie_legend_corruption_medium,chart_116,advanced,pie,legend_corruption,medium,False,No extraction found,False
chart_116_advanced_pie_motion_blur_medium,chart_116,advanced,pie,motion_blur,medium,False,No extraction found,False
chart_116_advanced_pie_salt_pepper_noise_medium,chart_116,advanced,pie,salt_pepper_noise,medium,False,No extraction found,False
chart_116_advanced_pie_scaling_medium,chart_116,advanced,pie,scaling,medium,False,No extraction found,False
chart_116_advanced_pie_text_overlay_medium,chart_116,advanced,pie,text_overlay,medium,False,No extraction found,False
chart_117_medium_line_axis_degradation_medium,chart_117,medium,line,axis_degradation,medium,False,No extraction found,False
chart_117_medium_line_contrast_change_medium,chart_117,medium,line,contrast_change,medium,False,No extraction found,False
chart_117_medium_line_gaussian_blur_medium,chart_117,medium,line,gaussian_blur,medium,False,No extraction found,False
chart_117_medium_line_grayscale_conversion_medium,chart_117,medium,line,grayscale_conversion,medium,False,No extraction found,False
chart_117_medium_line_motion_blur_medium,chart_117,medium,line,motion_blur,medium,False,No extraction found,False
chart_117_medium_line_random_blocks_medium,chart_117,medium,line,random_blocks,medium,False,No extraction found,False
chart_117_medium_line_rotation_medium,chart_117,medium,line,rotation,medium,False,No extraction found,False
chart_117_medium_line_salt_pepper_noise_medium,chart_117,medium,line,salt_pepper_noise,medium,False,No extraction found,False
chart_117_medium_line_scaling_medium,chart_117,medium,line,scaling,medium,False,No extraction found,False
chart_117_medium_line_text_overlay_medium,chart_117,medium,line,text_overlay,medium,False,No extraction found,False
chart_118_medium_line_axis_degradation_medium,chart_118,medium,line,axis_degradation,medium,False,No extraction found,False
chart_118_medium_line_brightness_shift_medium,chart_118,medium,line,brightness_shift,medium,False,No extraction found,False
chart_118_medium_line_contrast_change_medium,chart_118,medium,line,contrast_change,medium,False,No extraction found,False
chart_118_medium_line_grayscale_conversion_medium,chart_118,medium,line,grayscale_conversion,medium,False,No extraction found,False
chart_118_medium_line_motion_blur_medium,chart_118,medium,line,motion_blur,medium,False,No extraction found,False
chart_118_medium_line_random_blocks_medium,chart_118,medium,line,random_blocks,medium,False,No extraction found,False
chart_118_medium_line_rotation_medium,chart_118,medium,line,rotation,medium,False,No extraction found,False
chart_118_medium_line_salt_pepper_noise_medium,chart_118,medium,line,salt_pepper_noise,medium,False,No extraction found,False
chart_118_medium_line_scaling_medium,chart_118,medium,line,scaling,medium,False,No extraction found,False
chart_118_medium_line_text_overlay_medium,chart_118,medium,line,text_overlay,medium,False,No extraction found,False
chart_119_advanced_pie_gaussian_blur_medium,chart_119,advanced,pie,gaussian_blur,medium,False,No extraction found,False
chart_119_advanced_pie_grayscale_conversion_medium,chart_119,advanced,pie,grayscale_conversion,medium,False,No extraction found,False
chart_120_complex_pie_axis_degradation_medium,chart_120,complex,pie,axis_degradation,medium,False,No extraction found,False
chart_120_complex_pie_brightness_shift_medium,chart_120,complex,pie,brightness_shift,medium,False,No extraction found,False
chart_120_complex_pie_contrast_change_medium,chart_120,complex,pie,contrast_change,medium,False,No extraction found,False
chart_120_complex_pie_grayscale_conversion_medium,chart_120,complex,pie,grayscale_conversion,medium,False,No extraction found,False
chart_120_complex_pie_motion_blur_medium,chart_120,complex,pie,motion_blur,medium,False,No extraction found,False
chart_120_complex_pie_rotation_medium,chart_120,complex,pie,rotation,medium,False,No extraction found,False
chart_120_complex_pie_salt_pepper_noise_medium,chart_120,complex,pie,salt_pepper_noise,medium,False,No extraction found,False
chart_120_complex_pie_scaling_medium,chart_120,complex,pie,scaling,medium,False,No extraction found,False
chart_120_complex_pie_text_overlay_medium,chart_120,complex,pie,text_overlay,medium,False,No extraction found,False
chart_121_complex_scatter_grayscale_conversion_medium,chart_121,complex,scatter,grayscale_conversion,medium,False,No extraction found,False
chart_121_complex_scatter_rotation_medium,chart_121,complex,scatter,rotation,medium,False,No extraction found,False
chart_122_advanced_scatter_axis_degradation_medium,chart_122,advanced,scatter,axis_degradation,medium,False,No extraction found,False
chart_122_advanced_scatter_brightness_shift_medium,chart_122,advanced,scatter,brightness_shift,medium,False,No extraction found,False
chart_122_advanced_scatter_contrast_change_medium,chart_122,advanced,scatter,contrast_change,medium,False,No extraction found,False
chart_122_advanced_scatter_grayscale_conversion_medium,chart_122,advanced,scatter,grayscale_conversion,medium,False,No extraction found,False
chart_122_advanced_scatter_legend_corruption_medium,chart_122,advanced,scatter,legend_corruption,medium,False,No extraction found,False
chart_122_advanced_scatter_motion_blur_medium,chart_122,advanced,scatter,motion_blur,medium,False,No extraction found,False
chart_122_advanced_scatter_random_blocks_medium,chart_122,advanced,scatter,random_blocks,medium,False,No extraction found,False
chart_122_advanced_scatter_rotation_high,chart_122,advanced,scatter,rotation,high,False,No extraction found,False
chart_122_advanced_scatter_rotation_low,chart_122,advanced,scatter,rotation,low,False,No extraction found,False
chart_122_advanced_scatter_rotation_medium,chart_122,advanced,scatter,rotation,medium,False,No extraction found,False
chart_122_advanced_scatter_salt_pepper_noise_medium,chart_122,advanced,scatter,salt_pepper_noise,medium,False,No extraction found,False
chart_122_advanced_scatter_scaling_medium,chart_122,advanced,scatter,scaling,medium,False,No extraction found,False
chart_122_advanced_scatter_text_overlay_medium,chart_122,advanced,scatter,text_overlay,medium,False,No extraction found,False
chart_123_medium_line_grayscale_conversion_medium,chart_123,medium,line,grayscale_conversion,medium,False,No extraction found,False
chart_123_medium_line_legend_corruption_medium,chart_123,medium,line,legend_corruption,medium,False,No extraction found,False
chart_123_medium_line_random_blocks_medium,chart_123,medium,line,random_blocks,medium,False,No extraction found,False
chart_123_medium_line_rotation_medium,chart_123,medium,line,rotation,medium,False,No extraction found,False
chart_124_medium_scatter_axis_degradation_medium,chart_124,medium,scatter,axis_degradation,medium,False,No extraction found,False
chart_124_medium_scatter_brightness_shift_medium,chart_124,medium,scatter,brightness_shift,medium,False,No extraction found,False
chart_124_medium_scatter_contrast_change_medium,chart_124,medium,scatter,contrast_change,medium,False,No extraction found,False
chart_124_medium_scatter_grayscale_conversion_medium,chart_124,medium,scatter,grayscale_conversion,medium,False,No extraction found,False
chart_124_medium_scatter_legend_corruption_medium,chart_124,medium,scatter,legend_corruption,medium,False,No extraction found,False
chart_124_medium_scatter_motion_blur_medium,chart_124,medium,scatter,motion_blur,medium,False,No extraction found,False
chart_124_medium_scatter_random_blocks_medium,chart_124,medium,scatter,random_blocks,medium,False,No extraction found,False
chart_124_medium_scatter_rotation_medium,chart_124,medium,scatter,rotation,medium,False,No extraction found,False
chart_124_medium_scatter_salt_pepper_noise_medium,chart_124,medium,scatter,salt_pepper_noise,medium,False,No extraction found,False
chart_124_medium_scatter_scaling_medium,chart_124,medium,scatter,scaling,medium,False,No extraction found,False
chart_124_medium_scatter_text_overlay_medium,chart_124,medium,scatter,text_overlay,medium,False,No extraction found,False
chart_125_medium_bar_brightness_shift_medium,chart_125,medium,bar,brightness_shift,medium,False,No extraction found,False
chart_125_medium_bar_gaussian_blur_medium,chart_125,medium,bar,gaussian_blur,medium,False,No extraction found,False
chart_125_medium_bar_grayscale_conversion_medium,chart_125,medium,bar,grayscale_conversion,medium,False,No extraction found,False
chart_125_medium_bar_random_blocks_medium,chart_125,medium,bar,random_blocks,medium,False,No extraction found,False
chart_126_complex_line_gaussian_blur_medium,chart_126,complex,line,gaussian_blur,medium,False,No extraction found,False
chart_126_complex_line_grayscale_conversion_medium,chart_126,complex,line,grayscale_conversion,medium,False,No extraction found,False
chart_126_complex_line_random_blocks_medium,chart_126,complex,line,random_blocks,medium,False,No extraction found,False
chart_128_complex_bar_axis_degradation_medium,chart_128,complex,bar,axis_degradation,medium,False,No extraction found,False
chart_128_complex_bar_brightness_shift_medium,chart_128,complex,bar,brightness_shift,medium,False,No extraction found,False
chart_128_complex_bar_contrast_change_medium,chart_128,complex,bar,contrast_change,medium,False,No extraction found,False
chart_128_complex_bar_grayscale_conversion_medium,chart_128,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_128_complex_bar_motion_blur_medium,chart_128,complex,bar,motion_blur,medium,False,No extraction found,False
chart_128_complex_bar_salt_pepper_noise_medium,chart_128,complex,bar,salt_pepper_noise,medium,False,No extraction found,False
chart_128_complex_bar_scaling_medium,chart_128,complex,bar,scaling,medium,False,No extraction found,False
chart_128_complex_bar_text_overlay_medium,chart_128,complex,bar,text_overlay,medium,False,No extraction found,False
chart_129_complex_bar_axis_degradation_medium,chart_129,complex,bar,axis_degradation,medium,False,No extraction found,False
chart_129_complex_bar_contrast_change_medium,chart_129,complex,bar,contrast_change,medium,False,No extraction found,False
chart_129_complex_bar_grayscale_conversion_medium,chart_129,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_129_complex_bar_motion_blur_medium,chart_129,complex,bar,motion_blur,medium,False,No extraction found,False
chart_129_complex_bar_random_blocks_medium,chart_129,complex,bar,random_blocks,medium,False,No extraction found,False
chart_129_complex_bar_rotation_medium,chart_129,complex,bar,rotation,medium,False,No extraction found,False
chart_129_complex_bar_salt_pepper_noise_medium,chart_129,complex,bar,salt_pepper_noise,medium,False,No extraction found,False
chart_129_complex_bar_scaling_medium,chart_129,complex,bar,scaling,medium,False,No extraction found,False
chart_129_complex_bar_text_overlay_medium,chart_129,complex,bar,text_overlay,medium,False,No extraction found,False
chart_130_complex_bar_brightness_shift_medium,chart_130,complex,bar,brightness_shift,medium,False,No extraction found,False
chart_130_complex_bar_gaussian_blur_medium,chart_130,complex,bar,gaussian_blur,medium,False,No extraction found,False
chart_130_complex_bar_grayscale_conversion_medium,chart_130,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_130_complex_bar_legend_corruption_medium,chart_130,complex,bar,legend_corruption,medium,False,No extraction found,False
chart_131_complex_bar_brightness_shift_medium,chart_131,complex,bar,brightness_shift,medium,False,No extraction found,False
chart_131_complex_bar_grayscale_conversion_medium,chart_131,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_131_complex_bar_random_blocks_medium,chart_131,complex,bar,random_blocks,medium,False,No extraction found,False
chart_131_complex_bar_rotation_medium,chart_131,complex,bar,rotation,medium,False,No extraction found,False
chart_132_complex_bar_grayscale_conversion_medium,chart_132,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_132_complex_bar_legend_corruption_medium,chart_132,complex,bar,legend_corruption,medium,False,No extraction found,False
chart_133_medium_line_grayscale_conversion_medium,chart_133,medium,line,grayscale_conversion,medium,False,No extraction found,False
chart_133_medium_line_rotation_medium,chart_133,medium,line,rotation,medium,False,No extraction found,False
chart_134_advanced_scatter_axis_degradation_medium,chart_134,advanced,scatter,axis_degradation,medium,False,No extraction found,False
chart_134_advanced_scatter_contrast_change_medium,chart_134,advanced,scatter,contrast_change,medium,False,No extraction found,False
chart_134_advanced_scatter_gaussian_blur_medium,chart_134,advanced,scatter,gaussian_blur,medium,False,No extraction found,False
chart_134_advanced_scatter_grayscale_conversion_medium,chart_134,advanced,scatter,grayscale_conversion,medium,False,No extraction found,False
chart_134_advanced_scatter_legend_corruption_medium,chart_134,advanced,scatter,legend_corruption,medium,False,No extraction found,False
chart_134_advanced_scatter_motion_blur_medium,chart_134,advanced,scatter,motion_blur,medium,False,No extraction found,False
chart_134_advanced_scatter_rotation_medium,chart_134,advanced,scatter,rotation,medium,False,No extraction found,False
chart_134_advanced_scatter_salt_pepper_noise_medium,chart_134,advanced,scatter,salt_pepper_noise,medium,False,No extraction found,False
chart_134_advanced_scatter_scaling_medium,chart_134,advanced,scatter,scaling,medium,False,No extraction found,False
chart_134_advanced_scatter_text_overlay_medium,chart_134,advanced,scatter,text_overlay,medium,False,No extraction found,False
chart_136_medium_bar_gaussian_blur_medium,chart_136,medium,bar,gaussian_blur,medium,False,No extraction found,False
chart_136_medium_bar_grayscale_conversion_medium,chart_136,medium,bar,grayscale_conversion,medium,False,No extraction found,False
chart_136_medium_bar_random_blocks_medium,chart_136,medium,bar,random_blocks,medium,False,No extraction found,False
chart_138_complex_bar_gaussian_blur_medium,chart_138,complex,bar,gaussian_blur,medium,False,No extraction found,False
chart_138_complex_bar_grayscale_conversion_medium,chart_138,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_138_complex_bar_legend_corruption_medium,chart_138,complex,bar,legend_corruption,medium,False,No extraction found,False
chart_139_medium_bar_brightness_shift_medium,chart_139,medium,bar,brightness_shift,medium,False,No extraction found,False
chart_139_medium_bar_gaussian_blur_medium,chart_139,medium,bar,gaussian_blur,medium,False,No extraction found,False
chart_139_medium_bar_grayscale_conversion_medium,chart_139,medium,bar,grayscale_conversion,medium,False,No extraction found,False
chart_139_medium_bar_legend_corruption_medium,chart_139,medium,bar,legend_corruption,medium,False,No extraction found,False
chart_139_medium_bar_rotation_medium,chart_139,medium,bar,rotation,medium,False,No extraction found,False
chart_140_medium_scatter_axis_degradation_medium,chart_140,medium,scatter,axis_degradation,medium,False,No extraction found,False
chart_140_medium_scatter_contrast_change_medium,chart_140,medium,scatter,contrast_change,medium,False,No extraction found,False
chart_140_medium_scatter_grayscale_conversion_medium,chart_140,medium,scatter,grayscale_conversion,medium,False,No extraction found,False
chart_140_medium_scatter_legend_corruption_medium,chart_140,medium,scatter,legend_corruption,medium,False,No extraction found,False
chart_140_medium_scatter_motion_blur_medium,chart_140,medium,scatter,motion_blur,medium,False,No extraction found,False
chart_140_medium_scatter_rotation_medium,chart_140,medium,scatter,rotation,medium,False,No extraction found,False
chart_140_medium_scatter_salt_pepper_noise_medium,chart_140,medium,scatter,salt_pepper_noise,medium,False,No extraction found,False
chart_140_medium_scatter_scaling_medium,chart_140,medium,scatter,scaling,medium,False,No extraction found,False
chart_140_medium_scatter_text_overlay_medium,chart_140,medium,scatter,text_overlay,medium,False,No extraction found,False
chart_142_complex_line_axis_degradation_medium,chart_142,complex,line,axis_degradation,medium,False,No extraction found,False
chart_142_complex_line_contrast_change_medium,chart_142,complex,line,contrast_change,medium,False,No extraction found,False
chart_142_complex_line_grayscale_conversion_medium,chart_142,complex,line,grayscale_conversion,medium,False,No extraction found,False
chart_142_complex_line_motion_blur_medium,chart_142,complex,line,motion_blur,medium,False,No extraction found,False
chart_142_complex_line_random_blocks_medium,chart_142,complex,line,random_blocks,medium,False,No extraction found,False
chart_142_complex_line_rotation_medium,chart_142,complex,line,rotation,medium,False,No extraction found,False
chart_142_complex_line_salt_pepper_noise_medium,chart_142,complex,line,salt_pepper_noise,medium,False,No extraction found,False
chart_142_complex_line_scaling_medium,chart_142,complex,line,scaling,medium,False,No extraction found,False
chart_142_complex_line_text_overlay_medium,chart_142,complex,line,text_overlay,medium,False,No extraction found,False
chart_143_medium_pie_axis_degradation_medium,chart_143,medium,pie,axis_degradation,medium,False,No extraction found,False
chart_143_medium_pie_contrast_change_medium,chart_143,medium,pie,contrast_change,medium,False,No extraction found,False
chart_143_medium_pie_gaussian_blur_medium,chart_143,medium,pie,gaussian_blur,medium,False,No extraction found,False
chart_143_medium_pie_grayscale_conversion_medium,chart_143,medium,pie,grayscale_conversion,medium,False,No extraction found,False
chart_143_medium_pie_legend_corruption_medium,chart_143,medium,pie,legend_corruption,medium,False,No extraction found,False
chart_143_medium_pie_motion_blur_medium,chart_143,medium,pie,motion_blur,medium,False,No extraction found,False
chart_143_medium_pie_rotation_medium,chart_143,medium,pie,rotation,medium,False,No extraction found,False
chart_143_medium_pie_salt_pepper_noise_medium,chart_143,medium,pie,salt_pepper_noise,medium,False,No extraction found,False
chart_143_medium_pie_scaling_medium,chart_143,medium,pie,scaling,medium,False,No extraction found,False
chart_143_medium_pie_text_overlay_medium,chart_143,medium,pie,text_overlay,medium,False,No extraction found,False
chart_144_complex_bar_axis_degradation_medium,chart_144,complex,bar,axis_degradation,medium,False,No extraction found,False
chart_144_complex_bar_contrast_change_medium,chart_144,complex,bar,contrast_change,medium,False,No extraction found,False
chart_144_complex_bar_gaussian_blur_medium,chart_144,complex,bar,gaussian_blur,medium,False,No extraction found,False
chart_144_complex_bar_grayscale_conversion_medium,chart_144,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_144_complex_bar_legend_corruption_medium,chart_144,complex,bar,legend_corruption,medium,False,No extraction found,False
chart_144_complex_bar_motion_blur_medium,chart_144,complex,bar,motion_blur,medium,False,No extraction found,False
chart_144_complex_bar_salt_pepper_noise_medium,chart_144,complex,bar,salt_pepper_noise,medium,False,No extraction found,False
chart_144_complex_bar_scaling_medium,chart_144,complex,bar,scaling,medium,False,No extraction found,False
chart_144_complex_bar_text_overlay_medium,chart_144,complex,bar,text_overlay,medium,False,No extraction found,False
chart_145_medium_bar_brightness_shift_medium,chart_145,medium,bar,brightness_shift,medium,False,No extraction found,False
chart_145_medium_bar_grayscale_conversion_medium,chart_145,medium,bar,grayscale_conversion,medium,False,No extraction found,False
chart_145_medium_bar_random_blocks_medium,chart_145,medium,bar,random_blocks,medium,False,No extraction found,False
chart_146_complex_line_gaussian_blur_medium,chart_146,complex,line,gaussian_blur,medium,False,No extraction found,False
chart_146_complex_line_grayscale_conversion_medium,chart_146,complex,line,grayscale_conversion,medium,False,No extraction found,False
chart_146_complex_line_legend_corruption_medium,chart_146,complex,line,legend_corruption,medium,False,No extraction found,False
chart_146_complex_line_random_blocks_medium,chart_146,complex,line,random_blocks,medium,False,No extraction found,False
chart_146_complex_line_rotation_medium,chart_146,complex,line,rotation,medium,False,No extraction found,False
chart_147_complex_pie_axis_degradation_medium,chart_147,complex,pie,axis_degradation,medium,False,No extraction found,False
chart_147_complex_pie_contrast_change_medium,chart_147,complex,pie,contrast_change,medium,False,No extraction found,False
chart_147_complex_pie_grayscale_conversion_medium,chart_147,complex,pie,grayscale_conversion,medium,False,No extraction found,False
chart_147_complex_pie_motion_blur_medium,chart_147,complex,pie,motion_blur,medium,False,No extraction found,False
chart_147_complex_pie_rotation_high,chart_147,complex,pie,rotation,high,False,No extraction found,False
chart_147_complex_pie_rotation_low,chart_147,complex,pie,rotation,low,False,No extraction found,False
chart_147_complex_pie_rotation_medium,chart_147,complex,pie,rotation,medium,False,No extraction found,False
chart_147_complex_pie_salt_pepper_noise_medium,chart_147,complex,pie,salt_pepper_noise,medium,False,No extraction found,False
chart_147_complex_pie_scaling_medium,chart_147,complex,pie,scaling,medium,False,No extraction found,False
chart_147_complex_pie_text_overlay_medium,chart_147,complex,pie,text_overlay,medium,False,No extraction found,False
chart_150_medium_bar_brightness_shift_medium,chart_150,medium,bar,brightness_shift,medium,False,No extraction found,False
chart_150_medium_bar_grayscale_conversion_medium,chart_150,medium,bar,grayscale_conversion,medium,False,No extraction found,False
chart_150_medium_bar_legend_corruption_medium,chart_150,medium,bar,legend_corruption,medium,False,No extraction found,False
chart_150_medium_bar_rotation_medium,chart_150,medium,bar,rotation,medium,False,No extraction found,False
chart_151_complex_line_gaussian_blur_medium,chart_151,complex,line,gaussian_blur,medium,False,No extraction found,False
chart_151_complex_line_grayscale_conversion_medium,chart_151,complex,line,grayscale_conversion,medium,False,No extraction found,False
chart_151_complex_line_legend_corruption_medium,chart_151,complex,line,legend_corruption,medium,False,No extraction found,False
chart_153_advanced_pie_axis_degradation_medium,chart_153,advanced,pie,axis_degradation,medium,False,No extraction found,False
chart_153_advanced_pie_contrast_change_medium,chart_153,advanced,pie,contrast_change,medium,False,No extraction found,False
chart_153_advanced_pie_grayscale_conversion_medium,chart_153,advanced,pie,grayscale_conversion,medium,False,No extraction found,False
chart_153_advanced_pie_motion_blur_medium,chart_153,advanced,pie,motion_blur,medium,False,No extraction found,False
chart_153_advanced_pie_random_blocks_medium,chart_153,advanced,pie,random_blocks,medium,False,No extraction found,False
chart_153_advanced_pie_rotation_medium,chart_153,advanced,pie,rotation,medium,False,No extraction found,False
chart_153_advanced_pie_salt_pepper_noise_medium,chart_153,advanced,pie,salt_pepper_noise,medium,False,No extraction found,False
chart_153_advanced_pie_scaling_medium,chart_153,advanced,pie,scaling,medium,False,No extraction found,False
chart_153_advanced_pie_text_overlay_medium,chart_153,advanced,pie,text_overlay,medium,False,No extraction found,False
chart_154_medium_area_gaussian_blur_medium,chart_154,medium,area,gaussian_blur,medium,False,No extraction found,False
chart_154_medium_area_grayscale_conversion_medium,chart_154,medium,area,grayscale_conversion,medium,False,No extraction found,False
chart_154_medium_area_random_blocks_medium,chart_154,medium,area,random_blocks,medium,False,No extraction found,False
chart_154_medium_area_rotation_medium,chart_154,medium,area,rotation,medium,False,No extraction found,False
chart_155_advanced_pie_gaussian_blur_medium,chart_155,advanced,pie,gaussian_blur,medium,False,No extraction found,False
chart_155_advanced_pie_grayscale_conversion_medium,chart_155,advanced,pie,grayscale_conversion,medium,False,No extraction found,False
chart_155_advanced_pie_legend_corruption_medium,chart_155,advanced,pie,legend_corruption,medium,False,No extraction found,False
chart_155_advanced_pie_random_blocks_medium,chart_155,advanced,pie,random_blocks,medium,False,No extraction found,False
chart_156_complex_bar_axis_degradation_medium,chart_156,complex,bar,axis_degradation,medium,False,No extraction found,False
chart_156_complex_bar_contrast_change_medium,chart_156,complex,bar,contrast_change,medium,False,No extraction found,False
chart_156_complex_bar_gaussian_blur_medium,chart_156,complex,bar,gaussian_blur,medium,False,No extraction found,False
chart_156_complex_bar_grayscale_conversion_medium,chart_156,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_156_complex_bar_motion_blur_medium,chart_156,complex,bar,motion_blur,medium,False,No extraction found,False
chart_156_complex_bar_rotation_medium,chart_156,complex,bar,rotation,medium,False,No extraction found,False
chart_156_complex_bar_salt_pepper_noise_medium,chart_156,complex,bar,salt_pepper_noise,medium,False,No extraction found,False
chart_156_complex_bar_scaling_medium,chart_156,complex,bar,scaling,medium,False,No extraction found,False
chart_156_complex_bar_text_overlay_medium,chart_156,complex,bar,text_overlay,medium,False,No extraction found,False
chart_157_medium_line_grayscale_conversion_medium,chart_157,medium,line,grayscale_conversion,medium,False,No extraction found,False
chart_157_medium_line_legend_corruption_medium,chart_157,medium,line,legend_corruption,medium,False,No extraction found,False
chart_158_medium_bar_axis_degradation_medium,chart_158,medium,bar,axis_degradation,medium,False,No extraction found,False
chart_158_medium_bar_contrast_change_medium,chart_158,medium,bar,contrast_change,medium,False,No extraction found,False
chart_158_medium_bar_gaussian_blur_medium,chart_158,medium,bar,gaussian_blur,medium,False,No extraction found,False
chart_158_medium_bar_grayscale_conversion_medium,chart_158,medium,bar,grayscale_conversion,medium,False,No extraction found,False
chart_158_medium_bar_motion_blur_medium,chart_158,medium,bar,motion_blur,medium,False,No extraction found,False
chart_158_medium_bar_salt_pepper_noise_medium,chart_158,medium,bar,salt_pepper_noise,medium,False,No extraction found,False
chart_158_medium_bar_scaling_medium,chart_158,medium,bar,scaling,medium,False,No extraction found,False
chart_158_medium_bar_text_overlay_medium,chart_158,medium,bar,text_overlay,medium,False,No extraction found,False
chart_159_complex_line_axis_degradation_medium,chart_159,complex,line,axis_degradation,medium,False,No extraction found,False
chart_159_complex_line_contrast_change_medium,chart_159,complex,line,contrast_change,medium,False,No extraction found,False
chart_159_complex_line_grayscale_conversion_medium,chart_159,complex,line,grayscale_conversion,medium,False,No extraction found,False
chart_159_complex_line_legend_corruption_medium,chart_159,complex,line,legend_corruption,medium,False,No extraction found,False
chart_159_complex_line_motion_blur_medium,chart_159,complex,line,motion_blur,medium,False,No extraction found,False
chart_159_complex_line_salt_pepper_noise_medium,chart_159,complex,line,salt_pepper_noise,medium,False,No extraction found,False
chart_159_complex_line_scaling_medium,chart_159,complex,line,scaling,medium,False,No extraction found,False
chart_159_complex_line_text_overlay_medium,chart_159,complex,line,text_overlay,medium,False,No extraction found,False
chart_160_complex_bar_gaussian_blur_medium,chart_160,complex,bar,gaussian_blur,medium,False,No extraction found,False
chart_160_complex_bar_grayscale_conversion_medium,chart_160,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_160_complex_bar_random_blocks_medium,chart_160,complex,bar,random_blocks,medium,False,No extraction found,False
chart_162_complex_bar_axis_degradation_medium,chart_162,complex,bar,axis_degradation,medium,False,No extraction found,False
chart_162_complex_bar_contrast_change_medium,chart_162,complex,bar,contrast_change,medium,False,No extraction found,False
chart_162_complex_bar_grayscale_conversion_medium,chart_162,complex,bar,grayscale_conversion,medium,False,No extraction found,False
chart_162_complex_bar_motion_blur_medium,chart_162,complex,bar,motion_blur,medium,False,No extraction found,False
chart_162_complex_bar_salt_pepper_noise_medium,chart_162,complex,bar,salt_pepper_noise,medium,False,No extraction found,False
chart_162_complex_bar_scaling_medium,chart_162,complex,bar,scaling,medium,False,No extraction found,False
chart_162_complex_bar_text_overlay_medium,chart_162,complex,bar,text_overlay,medium,False,No extraction found,False
chart_163_complex_scatter_grayscale_conversion_medium,chart_163,complex,scatter,grayscale_conversion,medium,False,No extraction found,False
chart_163_complex_scatter_legend_corruption_medium,chart_163,complex,scatter,legend_corruption,medium,False,No extraction found,False
chart_163_complex_scatter_random_blocks_medium,chart_163,complex,scatter,random_blocks,medium,False,No extraction found,False
chart_163_complex_scatter_rotation_medium,chart_163,complex,scatter,rotation,medium,False,No extraction found,False
chart_165_advanced_pie_axis_degradation_medium,chart_165,advanced,pie,axis_degradation,medium,False,No extraction found,False
chart_165_advanced_pie_brightness_shift_medium,chart_165,advanced,pie,brightness_shift,medium,False,No extraction found,False
chart_165_advanced_pie_contrast_change_medium,chart_165,advanced,pie,contrast_change,medium,False,No extraction found,False
chart_165_advanced_pie_gaussian_blur_medium,chart_165,advanced,pie,gaussian_blur,medium,False,No extraction found,False
chart_165_advanced_pie_grayscale_conversion_medium,chart_165,advanced,pie,grayscale_conversion,medium,False,No extraction found,False
chart_165_advanced_pie_motion_blur_medium,chart_165,advanced,pie,motion_blur,medium,False,No extraction found,False
chart_165_advanced_pie_salt_pepper_noise_medium,chart_165,advanced,pie,salt_pepper_noise,medium,False,No extraction found,False
chart_165_advanced_pie_scaling_medium,chart_165,advanced,pie,scaling,medium,False,No extraction found,False
chart_165_advanced_pie_text_overlay_medium,chart_165,advanced,pie,text_overlay,medium,False,No extraction found,False
chart_166_medium_bar_brightness_shift_medium,chart_166,medium,bar,brightness_shift,medium,False,No extraction found,False
chart_166_medium_bar_grayscale_conversion_medium,chart_166,medium,bar,grayscale_conversion,medium,False,No extraction found,False
chart_166_medium_bar_legend_corruption_medium,chart_166,medium,bar,legend_corruption,medium,False,No extraction found,False
chart_166_medium_bar_random_blocks_medium,chart_166,medium,bar,random_blocks,medium,False,No extraction found,False
chart_167_advanced_area_axis_degradation_medium,chart_167,advanced,area,axis_degradation,medium,False,No extraction found,False
chart_167_advanced_area_brightness_shift_medium,chart_167,advanced,area,brightness_shift,medium,False,No extraction found,False
chart_167_advanced_area_contrast_change_medium,chart_167,advanced,area,contrast_change,medium,False,No extraction found,False
