perturbation_file,original_chart_id,perturbation_type,intensity,is_extracted,confidence,data_points
chart_092_complex_scatter_grayscale_conversion_medium.png,chart_092_complex_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_092_complex_scatter_legend_corruption_medium.png,chart_092_complex_scatter_legend,corruption,medium,True,high,8
chart_092_complex_scatter_random_blocks_medium.png,chart_092_complex_scatter_random,blocks,medium,True,medium,8
chart_092_complex_scatter_rotation_medium.png,chart_092_complex_scatter,rotation,medium,True,high,9
chart_093_complex_bar_brightness_shift_medium.png,chart_093_complex_bar_brightness,shift,medium,True,high,32
chart_093_complex_bar_gaussian_blur_medium.png,chart_093_complex_bar_gaussian,blur,medium,True,high,32
chart_093_complex_bar_grayscale_conversion_medium.png,chart_093_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_093_complex_bar_legend_corruption_medium.png,chart_093_complex_bar_legend,corruption,medium,True,high,28
chart_093_complex_bar_random_blocks_medium.png,chart_093_complex_bar_random,blocks,medium,True,medium,32
chart_093_complex_bar_rotation_medium.png,chart_093_complex_bar,rotation,medium,True,high,32
chart_094_medium_scatter_brightness_shift_medium.png,chart_094_medium_scatter_brightness,shift,medium,True,high,7
chart_094_medium_scatter_gaussian_blur_medium.png,chart_094_medium_scatter_gaussian,blur,medium,True,medium,6
chart_094_medium_scatter_grayscale_conversion_medium.png,chart_094_medium_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_094_medium_scatter_legend_corruption_medium.png,chart_094_medium_scatter_legend,corruption,medium,True,medium,5
chart_094_medium_scatter_random_blocks_medium.png,chart_094_medium_scatter_random,blocks,medium,True,medium,6
chart_094_medium_scatter_rotation_medium.png,chart_094_medium_scatter,rotation,medium,True,medium,6
chart_095_complex_area_brightness_shift_medium.png,chart_095_complex_area_brightness,shift,medium,True,medium,11
chart_095_complex_area_gaussian_blur_medium.png,chart_095_complex_area_gaussian,blur,medium,True,medium,11
chart_095_complex_area_grayscale_conversion_medium.png,chart_095_complex_area_grayscale,conversion,medium,False,not_extracted,0
chart_095_complex_area_legend_corruption_medium.png,chart_095_complex_area_legend,corruption,medium,True,medium,27
chart_095_complex_area_random_blocks_medium.png,chart_095_complex_area_random,blocks,medium,True,low,0
chart_095_complex_area_rotation_medium.png,chart_095_complex_area,rotation,medium,True,medium,33
chart_096_advanced_pie_brightness_shift_medium.png,chart_096_advanced_pie_brightness,shift,medium,True,high,14
chart_096_advanced_pie_gaussian_blur_medium.png,chart_096_advanced_pie_gaussian,blur,medium,True,high,14
chart_096_advanced_pie_grayscale_conversion_medium.png,chart_096_advanced_pie_grayscale,conversion,medium,False,not_extracted,0
chart_096_advanced_pie_legend_corruption_medium.png,chart_096_advanced_pie_legend,corruption,medium,True,high,14
chart_096_advanced_pie_random_blocks_medium.png,chart_096_advanced_pie_random,blocks,medium,True,medium,14
chart_096_advanced_pie_rotation_medium.png,chart_096_advanced_pie,rotation,medium,True,high,14
chart_097_advanced_scatter_brightness_shift_medium.png,chart_097_advanced_scatter_brightness,shift,medium,True,high,15
chart_097_advanced_scatter_gaussian_blur_medium.png,chart_097_advanced_scatter_gaussian,blur,medium,True,high,15
chart_097_advanced_scatter_grayscale_conversion_medium.png,chart_097_advanced_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_097_advanced_scatter_legend_corruption_medium.png,chart_097_advanced_scatter_legend,corruption,medium,True,medium,15
chart_097_advanced_scatter_random_blocks_medium.png,chart_097_advanced_scatter_random,blocks,medium,True,medium,12
chart_097_advanced_scatter_rotation_medium.png,chart_097_advanced_scatter,rotation,medium,True,high,15
chart_098_complex_area_brightness_shift_medium.png,chart_098_complex_area_brightness,shift,medium,True,medium,9
chart_098_complex_area_gaussian_blur_medium.png,chart_098_complex_area_gaussian,blur,medium,True,medium,9
chart_098_complex_area_grayscale_conversion_medium.png,chart_098_complex_area_grayscale,conversion,medium,False,not_extracted,0
chart_098_complex_area_legend_corruption_medium.png,chart_098_complex_area_legend,corruption,medium,True,medium,9
chart_098_complex_area_random_blocks_medium.png,chart_098_complex_area_random,blocks,medium,True,low,0
chart_098_complex_area_rotation_medium.png,chart_098_complex_area,rotation,medium,True,medium,9
chart_099_complex_scatter_brightness_shift_medium.png,chart_099_complex_scatter_brightness,shift,medium,True,high,12
chart_099_complex_scatter_gaussian_blur_medium.png,chart_099_complex_scatter_gaussian,blur,medium,True,high,12
chart_099_complex_scatter_grayscale_conversion_medium.png,chart_099_complex_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_099_complex_scatter_legend_corruption_medium.png,chart_099_complex_scatter_legend,corruption,medium,True,medium,12
chart_099_complex_scatter_random_blocks_medium.png,chart_099_complex_scatter_random,blocks,medium,True,medium,12
chart_099_complex_scatter_rotation_medium.png,chart_099_complex_scatter,rotation,medium,True,high,12
chart_100_complex_bar_brightness_shift_medium.png,chart_100_complex_bar_brightness,shift,medium,True,high,30
chart_100_complex_bar_gaussian_blur_medium.png,chart_100_complex_bar_gaussian,blur,medium,True,high,30
chart_100_complex_bar_grayscale_conversion_medium.png,chart_100_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_100_complex_bar_legend_corruption_medium.png,chart_100_complex_bar_legend,corruption,medium,True,high,30
chart_100_complex_bar_random_blocks_medium.png,chart_100_complex_bar_random,blocks,medium,True,medium,30
chart_100_complex_bar_rotation_medium.png,chart_100_complex_bar,rotation,medium,True,high,30
chart_101_medium_bar_brightness_shift_medium.png,chart_101_medium_bar_brightness,shift,medium,True,high,12
chart_101_medium_bar_gaussian_blur_medium.png,chart_101_medium_bar_gaussian,blur,medium,True,high,12
chart_101_medium_bar_grayscale_conversion_medium.png,chart_101_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_101_medium_bar_legend_corruption_medium.png,chart_101_medium_bar_legend,corruption,medium,True,high,10
chart_101_medium_bar_random_blocks_medium.png,chart_101_medium_bar_random,blocks,medium,True,medium,12
chart_101_medium_bar_rotation_medium.png,chart_101_medium_bar,rotation,medium,True,high,12
chart_102_medium_line_brightness_shift_medium.png,chart_102_medium_line_brightness,shift,medium,True,medium,14
chart_102_medium_line_gaussian_blur_medium.png,chart_102_medium_line_gaussian,blur,medium,True,medium,14
chart_102_medium_line_grayscale_conversion_medium.png,chart_102_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_102_medium_line_legend_corruption_medium.png,chart_102_medium_line_legend,corruption,medium,True,medium,7
chart_102_medium_line_random_blocks_medium.png,chart_102_medium_line_random,blocks,medium,True,medium,7
chart_102_medium_line_rotation_medium.png,chart_102_medium_line,rotation,medium,True,high,14
chart_103_complex_bar_brightness_shift_medium.png,chart_103_complex_bar_brightness,shift,medium,True,high,31
chart_103_complex_bar_gaussian_blur_medium.png,chart_103_complex_bar_gaussian,blur,medium,True,high,33
chart_103_complex_bar_grayscale_conversion_medium.png,chart_103_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_103_complex_bar_legend_corruption_medium.png,chart_103_complex_bar_legend,corruption,medium,True,high,33
chart_103_complex_bar_random_blocks_medium.png,chart_103_complex_bar_random,blocks,medium,True,high,30
chart_103_complex_bar_rotation_medium.png,chart_103_complex_bar,rotation,medium,True,high,33
chart_104_medium_line_brightness_shift_medium.png,chart_104_medium_line_brightness,shift,medium,True,medium,6
chart_104_medium_line_gaussian_blur_medium.png,chart_104_medium_line_gaussian,blur,medium,True,medium,6
chart_104_medium_line_grayscale_conversion_medium.png,chart_104_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_104_medium_line_legend_corruption_medium.png,chart_104_medium_line_legend,corruption,medium,True,medium,6
chart_104_medium_line_random_blocks_medium.png,chart_104_medium_line_random,blocks,medium,True,low,0
chart_104_medium_line_rotation_medium.png,chart_104_medium_line,rotation,medium,True,high,6
chart_105_complex_area_brightness_shift_medium.png,chart_105_complex_area_brightness,shift,medium,True,medium,11
chart_105_complex_area_gaussian_blur_medium.png,chart_105_complex_area_gaussian,blur,medium,True,medium,11
chart_105_complex_area_grayscale_conversion_medium.png,chart_105_complex_area_grayscale,conversion,medium,False,not_extracted,0
chart_105_complex_area_legend_corruption_medium.png,chart_105_complex_area_legend,corruption,medium,True,low,0
chart_105_complex_area_random_blocks_medium.png,chart_105_complex_area_random,blocks,medium,True,low,0
chart_105_complex_area_rotation_medium.png,chart_105_complex_area,rotation,medium,True,medium,11
chart_106_complex_pie_brightness_shift_medium.png,chart_106_complex_pie_brightness,shift,medium,True,high,9
chart_106_complex_pie_gaussian_blur_medium.png,chart_106_complex_pie_gaussian,blur,medium,True,high,9
chart_106_complex_pie_grayscale_conversion_medium.png,chart_106_complex_pie_grayscale,conversion,medium,False,not_extracted,0
chart_106_complex_pie_legend_corruption_medium.png,chart_106_complex_pie_legend,corruption,medium,True,high,9
chart_106_complex_pie_random_blocks_medium.png,chart_106_complex_pie_random,blocks,medium,True,medium,8
chart_106_complex_pie_rotation_medium.png,chart_106_complex_pie,rotation,medium,True,high,9
chart_107_medium_line_brightness_shift_medium.png,chart_107_medium_line_brightness,shift,medium,True,medium,21
chart_107_medium_line_gaussian_blur_medium.png,chart_107_medium_line_gaussian,blur,medium,True,medium,3
chart_107_medium_line_grayscale_conversion_medium.png,chart_107_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_107_medium_line_legend_corruption_medium.png,chart_107_medium_line_legend,corruption,medium,True,high,18
chart_107_medium_line_random_blocks_medium.png,chart_107_medium_line_random,blocks,medium,True,medium,21
chart_107_medium_line_rotation_medium.png,chart_107_medium_line,rotation,medium,True,high,21
chart_108_complex_scatter_brightness_shift_medium.png,chart_108_complex_scatter_brightness,shift,medium,True,high,11
chart_108_complex_scatter_gaussian_blur_medium.png,chart_108_complex_scatter_gaussian,blur,medium,True,high,11
chart_108_complex_scatter_grayscale_conversion_medium.png,chart_108_complex_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_108_complex_scatter_legend_corruption_medium.png,chart_108_complex_scatter_legend,corruption,medium,True,high,10
chart_108_complex_scatter_random_blocks_medium.png,chart_108_complex_scatter_random,blocks,medium,True,medium,10
chart_108_complex_scatter_rotation_medium.png,chart_108_complex_scatter,rotation,medium,True,high,11
chart_109_advanced_line_brightness_shift_medium.png,chart_109_advanced_line_brightness,shift,medium,True,medium,36
chart_109_advanced_line_gaussian_blur_medium.png,chart_109_advanced_line_gaussian,blur,medium,True,high,14
chart_109_advanced_line_grayscale_conversion_medium.png,chart_109_advanced_line_grayscale,conversion,medium,False,not_extracted,0
chart_109_advanced_line_legend_corruption_medium.png,chart_109_advanced_line_legend,corruption,medium,True,medium,14
chart_109_advanced_line_random_blocks_medium.png,chart_109_advanced_line_random,blocks,medium,True,low,0
chart_109_advanced_line_rotation_medium.png,chart_109_advanced_line,rotation,medium,True,medium,14
chart_110_complex_bar_brightness_shift_medium.png,chart_110_complex_bar_brightness,shift,medium,True,high,10
chart_110_complex_bar_gaussian_blur_medium.png,chart_110_complex_bar_gaussian,blur,medium,True,high,36
chart_110_complex_bar_grayscale_conversion_medium.png,chart_110_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_110_complex_bar_legend_corruption_medium.png,chart_110_complex_bar_legend,corruption,medium,True,high,32
chart_110_complex_bar_random_blocks_medium.png,chart_110_complex_bar_random,blocks,medium,True,medium,30
chart_110_complex_bar_rotation_medium.png,chart_110_complex_bar,rotation,medium,True,high,36
chart_111_medium_bar_brightness_shift_medium.png,chart_111_medium_bar_brightness,shift,medium,True,medium,21
chart_111_medium_bar_gaussian_blur_medium.png,chart_111_medium_bar_gaussian,blur,medium,True,high,21
chart_111_medium_bar_grayscale_conversion_medium.png,chart_111_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_111_medium_bar_legend_corruption_medium.png,chart_111_medium_bar_legend,corruption,medium,True,high,18
chart_111_medium_bar_random_blocks_medium.png,chart_111_medium_bar_random,blocks,medium,True,low,0
chart_111_medium_bar_rotation_medium.png,chart_111_medium_bar,rotation,medium,True,high,21
chart_112_medium_scatter_brightness_shift_medium.png,chart_112_medium_scatter_brightness,shift,medium,True,high,7
chart_112_medium_scatter_gaussian_blur_medium.png,chart_112_medium_scatter_gaussian,blur,medium,True,medium,6
chart_112_medium_scatter_grayscale_conversion_medium.png,chart_112_medium_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_112_medium_scatter_legend_corruption_medium.png,chart_112_medium_scatter_legend,corruption,medium,True,high,5
chart_112_medium_scatter_random_blocks_medium.png,chart_112_medium_scatter_random,blocks,medium,True,medium,5
chart_112_medium_scatter_rotation_medium.png,chart_112_medium_scatter,rotation,medium,True,medium,7
chart_113_medium_bar_brightness_shift_medium.png,chart_113_medium_bar_brightness,shift,medium,True,high,16
chart_113_medium_bar_gaussian_blur_medium.png,chart_113_medium_bar_gaussian,blur,medium,True,high,16
chart_113_medium_bar_grayscale_conversion_medium.png,chart_113_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_113_medium_bar_legend_corruption_medium.png,chart_113_medium_bar_legend,corruption,medium,True,medium,16
chart_113_medium_bar_random_blocks_medium.png,chart_113_medium_bar_random,blocks,medium,True,low,0
chart_113_medium_bar_rotation_medium.png,chart_113_medium_bar,rotation,medium,True,high,16
chart_114_advanced_bar_brightness_shift_medium.png,chart_114_advanced_bar_brightness,shift,medium,True,high,56
chart_114_advanced_bar_gaussian_blur_medium.png,chart_114_advanced_bar_gaussian,blur,medium,True,high,56
chart_114_advanced_bar_grayscale_conversion_medium.png,chart_114_advanced_bar_grayscale,conversion,medium,False,not_extracted,0
chart_114_advanced_bar_legend_corruption_medium.png,chart_114_advanced_bar_legend,corruption,medium,True,high,14
chart_114_advanced_bar_random_blocks_medium.png,chart_114_advanced_bar_random,blocks,medium,True,medium,14
chart_114_advanced_bar_rotation_medium.png,chart_114_advanced_bar,rotation,medium,True,high,57
chart_115_complex_area_brightness_shift_medium.png,chart_115_complex_area_brightness,shift,medium,True,medium,8
chart_115_complex_area_gaussian_blur_medium.png,chart_115_complex_area_gaussian,blur,medium,True,medium,8
chart_115_complex_area_grayscale_conversion_medium.png,chart_115_complex_area_grayscale,conversion,medium,False,not_extracted,0
chart_115_complex_area_legend_corruption_medium.png,chart_115_complex_area_legend,corruption,medium,True,medium,8
chart_115_complex_area_random_blocks_medium.png,chart_115_complex_area_random,blocks,medium,True,low,0
chart_115_complex_area_rotation_medium.png,chart_115_complex_area,rotation,medium,True,medium,8
chart_116_medium_line_brightness_shift_medium.png,chart_116_medium_line_brightness,shift,medium,True,high,18
chart_116_medium_line_gaussian_blur_medium.png,chart_116_medium_line_gaussian,blur,medium,True,high,18
chart_116_medium_line_grayscale_conversion_medium.png,chart_116_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_116_medium_line_legend_corruption_medium.png,chart_116_medium_line_legend,corruption,medium,True,high,18
chart_116_medium_line_random_blocks_medium.png,chart_116_medium_line_random,blocks,medium,True,high,18
chart_116_medium_line_rotation_medium.png,chart_116_medium_line,rotation,medium,True,high,14
chart_117_complex_bar_brightness_shift_medium.png,chart_117_complex_bar_brightness,shift,medium,True,high,27
chart_117_complex_bar_gaussian_blur_medium.png,chart_117_complex_bar_gaussian,blur,medium,True,high,27
chart_117_complex_bar_grayscale_conversion_medium.png,chart_117_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_117_complex_bar_legend_corruption_medium.png,chart_117_complex_bar_legend,corruption,medium,True,high,24
chart_117_complex_bar_random_blocks_medium.png,chart_117_complex_bar_random,blocks,medium,True,high,26
chart_117_complex_bar_rotation_medium.png,chart_117_complex_bar,rotation,medium,True,high,27
chart_118_complex_bar_brightness_shift_medium.png,chart_118_complex_bar_brightness,shift,medium,True,high,24
chart_118_complex_bar_gaussian_blur_medium.png,chart_118_complex_bar_gaussian,blur,medium,True,high,24
chart_118_complex_bar_grayscale_conversion_medium.png,chart_118_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_118_complex_bar_legend_corruption_medium.png,chart_118_complex_bar_legend,corruption,medium,True,high,23
chart_118_complex_bar_random_blocks_medium.png,chart_118_complex_bar_random,blocks,medium,True,medium,21
chart_118_complex_bar_rotation_medium.png,chart_118_complex_bar,rotation,medium,True,high,24
chart_119_advanced_line_brightness_shift_medium.png,chart_119_advanced_line_brightness,shift,medium,True,high,13
chart_119_advanced_line_gaussian_blur_medium.png,chart_119_advanced_line_gaussian,blur,medium,True,high,13
chart_119_advanced_line_grayscale_conversion_medium.png,chart_119_advanced_line_grayscale,conversion,medium,False,not_extracted,0
chart_119_advanced_line_legend_corruption_medium.png,chart_119_advanced_line_legend,corruption,medium,True,medium,13
chart_119_advanced_line_random_blocks_medium.png,chart_119_advanced_line_random,blocks,medium,True,medium,13
chart_119_advanced_line_rotation_medium.png,chart_119_advanced_line,rotation,medium,True,medium,13
chart_120_medium_line_brightness_shift_medium.png,chart_120_medium_line_brightness,shift,medium,True,medium,6
chart_120_medium_line_gaussian_blur_medium.png,chart_120_medium_line_gaussian,blur,medium,True,medium,6
chart_120_medium_line_grayscale_conversion_medium.png,chart_120_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_120_medium_line_legend_corruption_medium.png,chart_120_medium_line_legend,corruption,medium,True,medium,6
chart_120_medium_line_random_blocks_medium.png,chart_120_medium_line_random,blocks,medium,True,low,6
chart_120_medium_line_rotation_medium.png,chart_120_medium_line,rotation,medium,True,high,6
chart_121_advanced_pie_brightness_shift_medium.png,chart_121_advanced_pie_brightness,shift,medium,True,high,12
chart_121_advanced_pie_gaussian_blur_medium.png,chart_121_advanced_pie_gaussian,blur,medium,True,high,12
chart_121_advanced_pie_grayscale_conversion_medium.png,chart_121_advanced_pie_grayscale,conversion,medium,False,not_extracted,0
chart_121_advanced_pie_legend_corruption_medium.png,chart_121_advanced_pie_legend,corruption,medium,True,high,12
chart_121_advanced_pie_random_blocks_medium.png,chart_121_advanced_pie_random,blocks,medium,True,medium,13
chart_121_advanced_pie_rotation_medium.png,chart_121_advanced_pie,rotation,medium,True,high,12
chart_122_medium_line_brightness_shift_medium.png,chart_122_medium_line_brightness,shift,medium,True,medium,6
chart_122_medium_line_gaussian_blur_medium.png,chart_122_medium_line_gaussian,blur,medium,True,high,6
chart_122_medium_line_grayscale_conversion_medium.png,chart_122_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_122_medium_line_legend_corruption_medium.png,chart_122_medium_line_legend,corruption,medium,True,medium,6
chart_122_medium_line_random_blocks_medium.png,chart_122_medium_line_random,blocks,medium,True,low,0
chart_122_medium_line_rotation_medium.png,chart_122_medium_line,rotation,medium,True,medium,6
chart_123_medium_line_brightness_shift_medium.png,chart_123_medium_line_brightness,shift,medium,True,medium,6
chart_123_medium_line_gaussian_blur_medium.png,chart_123_medium_line_gaussian,blur,medium,True,medium,6
chart_123_medium_line_grayscale_conversion_medium.png,chart_123_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_123_medium_line_legend_corruption_medium.png,chart_123_medium_line_legend,corruption,medium,True,medium,6
chart_123_medium_line_random_blocks_medium.png,chart_123_medium_line_random,blocks,medium,True,low,0
chart_123_medium_line_rotation_medium.png,chart_123_medium_line,rotation,medium,True,medium,6
chart_124_advanced_pie_brightness_shift_medium.png,chart_124_advanced_pie_brightness,shift,medium,True,high,15
chart_124_advanced_pie_gaussian_blur_medium.png,chart_124_advanced_pie_gaussian,blur,medium,True,high,15
chart_124_advanced_pie_grayscale_conversion_medium.png,chart_124_advanced_pie_grayscale,conversion,medium,False,not_extracted,0
chart_124_advanced_pie_legend_corruption_medium.png,chart_124_advanced_pie_legend,corruption,medium,True,high,15
chart_124_advanced_pie_random_blocks_medium.png,chart_124_advanced_pie_random,blocks,medium,True,medium,15
chart_124_advanced_pie_rotation_medium.png,chart_124_advanced_pie,rotation,medium,True,high,15
chart_125_complex_pie_brightness_shift_medium.png,chart_125_complex_pie_brightness,shift,medium,True,high,12
chart_125_complex_pie_gaussian_blur_medium.png,chart_125_complex_pie_gaussian,blur,medium,True,high,12
chart_125_complex_pie_grayscale_conversion_medium.png,chart_125_complex_pie_grayscale,conversion,medium,False,not_extracted,0
chart_125_complex_pie_legend_corruption_medium.png,chart_125_complex_pie_legend,corruption,medium,True,high,12
chart_125_complex_pie_random_blocks_medium.png,chart_125_complex_pie_random,blocks,medium,True,medium,12
chart_125_complex_pie_rotation_medium.png,chart_125_complex_pie,rotation,medium,True,high,12
chart_126_complex_scatter_brightness_shift_medium.png,chart_126_complex_scatter_brightness,shift,medium,True,high,10
chart_126_complex_scatter_gaussian_blur_medium.png,chart_126_complex_scatter_gaussian,blur,medium,True,high,10
chart_126_complex_scatter_grayscale_conversion_medium.png,chart_126_complex_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_126_complex_scatter_legend_corruption_medium.png,chart_126_complex_scatter_legend,corruption,medium,True,high,9
chart_126_complex_scatter_random_blocks_medium.png,chart_126_complex_scatter_random,blocks,medium,True,medium,10
chart_126_complex_scatter_rotation_medium.png,chart_126_complex_scatter,rotation,medium,True,high,10
chart_127_advanced_scatter_brightness_shift_medium.png,chart_127_advanced_scatter_brightness,shift,medium,True,high,11
chart_127_advanced_scatter_gaussian_blur_medium.png,chart_127_advanced_scatter_gaussian,blur,medium,True,medium,10
chart_127_advanced_scatter_grayscale_conversion_medium.png,chart_127_advanced_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_127_advanced_scatter_legend_corruption_medium.png,chart_127_advanced_scatter_legend,corruption,medium,True,high,10
chart_127_advanced_scatter_random_blocks_medium.png,chart_127_advanced_scatter_random,blocks,medium,True,medium,10
chart_127_advanced_scatter_rotation_medium.png,chart_127_advanced_scatter,rotation,medium,True,high,9
chart_128_medium_line_brightness_shift_medium.png,chart_128_medium_line_brightness,shift,medium,True,medium,9
chart_128_medium_line_gaussian_blur_medium.png,chart_128_medium_line_gaussian,blur,medium,True,medium,9
chart_128_medium_line_grayscale_conversion_medium.png,chart_128_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_128_medium_line_legend_corruption_medium.png,chart_128_medium_line_legend,corruption,medium,True,medium,9
chart_128_medium_line_random_blocks_medium.png,chart_128_medium_line_random,blocks,medium,True,low,9
chart_128_medium_line_rotation_medium.png,chart_128_medium_line,rotation,medium,True,medium,9
chart_129_medium_scatter_brightness_shift_medium.png,chart_129_medium_scatter_brightness,shift,medium,True,high,8
chart_129_medium_scatter_gaussian_blur_medium.png,chart_129_medium_scatter_gaussian,blur,medium,True,medium,6
chart_129_medium_scatter_grayscale_conversion_medium.png,chart_129_medium_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_129_medium_scatter_legend_corruption_medium.png,chart_129_medium_scatter_legend,corruption,medium,True,medium,6
chart_129_medium_scatter_random_blocks_medium.png,chart_129_medium_scatter_random,blocks,medium,True,low,6
chart_129_medium_scatter_rotation_medium.png,chart_129_medium_scatter,rotation,medium,True,medium,7
chart_130_medium_bar_brightness_shift_medium.png,chart_130_medium_bar_brightness,shift,medium,True,medium,30
chart_130_medium_bar_gaussian_blur_medium.png,chart_130_medium_bar_gaussian,blur,medium,True,medium,30
chart_130_medium_bar_grayscale_conversion_medium.png,chart_130_medium_bar_grayscale,conversion,medium,False,not_extracted,0
chart_130_medium_bar_legend_corruption_medium.png,chart_130_medium_bar_legend,corruption,medium,True,medium,30
chart_130_medium_bar_random_blocks_medium.png,chart_130_medium_bar_random,blocks,medium,True,low,0
chart_130_medium_bar_rotation_medium.png,chart_130_medium_bar,rotation,medium,True,medium,30
chart_131_complex_line_brightness_shift_medium.png,chart_131_complex_line_brightness,shift,medium,True,medium,8
chart_131_complex_line_gaussian_blur_medium.png,chart_131_complex_line_gaussian,blur,medium,True,medium,8
chart_131_complex_line_grayscale_conversion_medium.png,chart_131_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_131_complex_line_legend_corruption_medium.png,chart_131_complex_line_legend,corruption,medium,True,low,7
chart_131_complex_line_random_blocks_medium.png,chart_131_complex_line_random,blocks,medium,True,low,0
chart_131_complex_line_rotation_medium.png,chart_131_complex_line,rotation,medium,True,medium,8
chart_132_complex_line_brightness_shift_medium.png,chart_132_complex_line_brightness,shift,medium,True,medium,11
chart_132_complex_line_gaussian_blur_medium.png,chart_132_complex_line_gaussian,blur,medium,True,medium,11
chart_132_complex_line_grayscale_conversion_medium.png,chart_132_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_132_complex_line_legend_corruption_medium.png,chart_132_complex_line_legend,corruption,medium,True,medium,9
chart_132_complex_line_random_blocks_medium.png,chart_132_complex_line_random,blocks,medium,True,low,0
chart_132_complex_line_rotation_medium.png,chart_132_complex_line,rotation,medium,True,medium,11
chart_133_complex_bar_brightness_shift_medium.png,chart_133_complex_bar_brightness,shift,medium,True,high,36
chart_133_complex_bar_gaussian_blur_medium.png,chart_133_complex_bar_gaussian,blur,medium,True,high,36
chart_133_complex_bar_grayscale_conversion_medium.png,chart_133_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_133_complex_bar_legend_corruption_medium.png,chart_133_complex_bar_legend,corruption,medium,True,high,36
chart_133_complex_bar_random_blocks_medium.png,chart_133_complex_bar_random,blocks,medium,True,medium,32
chart_133_complex_bar_rotation_medium.png,chart_133_complex_bar,rotation,medium,True,high,36
chart_134_complex_bar_brightness_shift_medium.png,chart_134_complex_bar_brightness,shift,medium,True,high,40
chart_134_complex_bar_gaussian_blur_medium.png,chart_134_complex_bar_gaussian,blur,medium,True,high,40
chart_134_complex_bar_grayscale_conversion_medium.png,chart_134_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_134_complex_bar_legend_corruption_medium.png,chart_134_complex_bar_legend,corruption,medium,True,high,36
chart_134_complex_bar_random_blocks_medium.png,chart_134_complex_bar_random,blocks,medium,True,medium,10
chart_134_complex_bar_rotation_medium.png,chart_134_complex_bar,rotation,medium,True,high,40
chart_135_complex_bar_brightness_shift_medium.png,chart_135_complex_bar_brightness,shift,medium,True,high,40
chart_135_complex_bar_gaussian_blur_medium.png,chart_135_complex_bar_gaussian,blur,medium,True,high,40
chart_135_complex_bar_grayscale_conversion_medium.png,chart_135_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_135_complex_bar_legend_corruption_medium.png,chart_135_complex_bar_legend,corruption,medium,True,high,10
chart_135_complex_bar_random_blocks_medium.png,chart_135_complex_bar_random,blocks,medium,True,low,10
chart_135_complex_bar_rotation_medium.png,chart_135_complex_bar,rotation,medium,True,high,40
chart_136_complex_bar_brightness_shift_medium.png,chart_136_complex_bar_brightness,shift,medium,True,high,27
chart_136_complex_bar_gaussian_blur_medium.png,chart_136_complex_bar_gaussian,blur,medium,True,high,27
chart_136_complex_bar_grayscale_conversion_medium.png,chart_136_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_136_complex_bar_legend_corruption_medium.png,chart_136_complex_bar_legend,corruption,medium,True,high,27
chart_136_complex_bar_random_blocks_medium.png,chart_136_complex_bar_random,blocks,medium,True,medium,9
chart_136_complex_bar_rotation_medium.png,chart_136_complex_bar,rotation,medium,True,high,27
chart_137_complex_bar_brightness_shift_medium.png,chart_137_complex_bar_brightness,shift,medium,True,high,30
chart_137_complex_bar_gaussian_blur_medium.png,chart_137_complex_bar_gaussian,blur,medium,True,high,27
chart_137_complex_bar_grayscale_conversion_medium.png,chart_137_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_137_complex_bar_legend_corruption_medium.png,chart_137_complex_bar_legend,corruption,medium,True,high,26
chart_137_complex_bar_random_blocks_medium.png,chart_137_complex_bar_random,blocks,medium,True,medium,28
chart_137_complex_bar_rotation_medium.png,chart_137_complex_bar,rotation,medium,True,high,27
chart_138_medium_line_brightness_shift_medium.png,chart_138_medium_line_brightness,shift,medium,True,medium,10
