extraction_key,chart_id,is_original,perturbation_type,intensity,status,value_accuracy,f1_score,relative_accuracy,composite_score,evaluation_notes
chart_083_complex_bar_random_blocks_medium,chart_083_complex_bar_random,False,blocks,medium,success,8.333333333333332,1.0,184.34622467771638,54.166666666666664,Successfully evaluated
chart_083_complex_bar_rotation_medium,chart_083_complex_bar,False,rotation,medium,success,18.75,0.4,99.97237569060773,29.375,Successfully evaluated
chart_084_complex_bar_brightness_shift_medium,chart_084_complex_bar_brightness,False,shift,medium,success,41.66666666666667,1.0,159.375,70.83333333333334,Successfully evaluated
chart_084_complex_bar_gaussian_blur_medium,chart_084_complex_bar_gaussian,False,blur,medium,success,19.444444444444446,0.5,78.12499999999999,34.72222222222222,Successfully evaluated
chart_084_complex_bar_grayscale_conversion_medium,chart_084_complex_bar_grayscale,False,conversion,medium,success,31.25,0.5454545454545454,96.51988636363636,42.89772727272727,Successfully evaluated
chart_084_complex_bar_legend_corruption_medium,chart_084_complex_bar_legend,False,corruption,medium,success,36.36363636363637,0.5333333333333333,100.9090909090909,44.84848484848485,Successfully evaluated
chart_084_complex_bar_random_blocks_medium,chart_084_complex_bar_random,False,blocks,medium,success,38.46153846153847,0.9600000000000001,151.26923076923077,67.23076923076924,Successfully evaluated
chart_084_complex_bar_rotation_medium,chart_084_complex_bar,False,rotation,medium,success,25.0,0.5,84.37499999999999,37.5,Successfully evaluated
chart_085_medium_pie_brightness_shift_medium,chart_085_medium_pie_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_085_medium_pie_gaussian_blur_medium,chart_085_medium_pie_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_085_medium_pie_grayscale_conversion_medium,chart_085_medium_pie_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_085_medium_pie_legend_corruption_medium,chart_085_medium_pie_legend,False,corruption,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_085_medium_pie_random_blocks_medium,chart_085_medium_pie_random,False,blocks,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_085_medium_pie_rotation_medium,chart_085_medium_pie,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_086_complex_scatter_brightness_shift_medium,chart_086_complex_scatter_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_086_complex_scatter_gaussian_blur_medium,chart_086_complex_scatter_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_086_complex_scatter_grayscale_conversion_medium,chart_086_complex_scatter_grayscale,False,conversion,medium,success,10.0,1.0,110.00000000000001,55.00000000000001,Successfully evaluated
chart_086_complex_scatter_legend_corruption_medium,chart_086_complex_scatter_legend,False,corruption,medium,success,0.0,0.9473684210526316,94.73684210526316,47.36842105263158,Successfully evaluated
chart_086_complex_scatter_random_blocks_medium,chart_086_complex_scatter_random,False,blocks,medium,success,0.0,0.9473684210526316,94.73684210526316,47.36842105263158,Successfully evaluated
chart_086_complex_scatter_rotation_medium,chart_086_complex_scatter,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_087_complex_line_brightness_shift_medium,chart_087_complex_line_brightness,False,shift,medium,success,45.45454545454545,1.0,133.33333333333337,72.72727272727273,Successfully evaluated
chart_087_complex_line_gaussian_blur_medium,chart_087_complex_line_gaussian,False,blur,medium,success,9.090909090909092,1.0,100.0,54.54545454545454,Successfully evaluated
chart_087_complex_line_grayscale_conversion_medium,chart_087_complex_line_grayscale,False,conversion,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_087_complex_line_legend_corruption_medium,chart_087_complex_line_legend,False,corruption,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_087_complex_line_random_blocks_medium,chart_087_complex_line_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_087_complex_line_rotation_medium,chart_087_complex_line,False,rotation,medium,success,18.181818181818183,1.0,108.33333333333334,59.09090909090909,Successfully evaluated
chart_088_complex_bar_brightness_shift_medium,chart_088_complex_bar_brightness,False,shift,medium,success,22.22222222222222,0.5,105.40540540540539,36.11111111111111,Successfully evaluated
chart_088_complex_bar_gaussian_blur_medium,chart_088_complex_bar_gaussian,False,blur,medium,success,18.51851851851852,0.5,100.0,34.25925925925926,Successfully evaluated
chart_088_complex_bar_grayscale_conversion_medium,chart_088_complex_bar_grayscale,False,conversion,medium,success,22.22222222222222,0.5,105.40540540540539,36.11111111111111,Successfully evaluated
chart_088_complex_bar_legend_corruption_medium,chart_088_complex_bar_legend,False,corruption,medium,success,12.5,0.5454545454545454,97.85012285012286,33.52272727272727,Successfully evaluated
chart_088_complex_bar_random_blocks_medium,chart_088_complex_bar_random,False,blocks,medium,success,18.51851851851852,0.5,100.0,34.25925925925926,Successfully evaluated
chart_088_complex_bar_rotation_medium,chart_088_complex_bar,False,rotation,medium,success,14.814814814814813,0.5,94.59459459459458,32.407407407407405,Successfully evaluated
chart_089_medium_pie_brightness_shift_medium,chart_089_medium_pie_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_089_medium_pie_gaussian_blur_medium,chart_089_medium_pie_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_089_medium_pie_grayscale_conversion_medium,chart_089_medium_pie_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_089_medium_pie_legend_corruption_medium,chart_089_medium_pie_legend,False,corruption,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_089_medium_pie_random_blocks_medium,chart_089_medium_pie_random,False,blocks,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_089_medium_pie_rotation_medium,chart_089_medium_pie,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_090_advanced_scatter_brightness_shift_medium,chart_090_advanced_scatter_brightness,False,shift,medium,success,9.090909090909092,1.0,92.30769230769229,54.54545454545454,Successfully evaluated
chart_090_advanced_scatter_gaussian_blur_medium,chart_090_advanced_scatter_gaussian,False,blur,medium,success,9.090909090909092,1.0,92.30769230769229,54.54545454545454,Successfully evaluated
chart_090_advanced_scatter_grayscale_conversion_medium,chart_090_advanced_scatter_grayscale,False,conversion,medium,success,9.090909090909092,1.0,92.30769230769229,54.54545454545454,Successfully evaluated
chart_090_advanced_scatter_legend_corruption_medium,chart_090_advanced_scatter_legend,False,corruption,medium,success,18.181818181818183,1.0,100.0,59.09090909090909,Successfully evaluated
chart_090_advanced_scatter_random_blocks_medium,chart_090_advanced_scatter_random,False,blocks,medium,success,30.0,0.9523809523809523,105.97069597069597,62.61904761904762,Successfully evaluated
chart_090_advanced_scatter_rotation_medium,chart_090_advanced_scatter,False,rotation,medium,success,18.181818181818183,1.0,100.0,59.09090909090909,Successfully evaluated
chart_091_medium_bar_brightness_shift_medium,chart_091_medium_bar_brightness,False,shift,medium,success,30.0,0.6666666666666666,118.36734693877548,48.33333333333333,Successfully evaluated
chart_091_medium_bar_gaussian_blur_medium,chart_091_medium_bar_gaussian,False,blur,medium,success,25.0,0.6666666666666666,112.24489795918366,45.83333333333333,Successfully evaluated
chart_091_medium_bar_grayscale_conversion_medium,chart_091_medium_bar_grayscale,False,conversion,medium,success,20.0,0.6666666666666666,106.12244897959184,43.333333333333336,Successfully evaluated
chart_091_medium_bar_legend_corruption_medium,chart_091_medium_bar_legend,False,corruption,medium,success,50.0,1.0,183.6734693877551,75.0,Successfully evaluated
chart_091_medium_bar_random_blocks_medium,chart_091_medium_bar_random,False,blocks,medium,success,30.0,1.0,159.18367346938774,65.0,Successfully evaluated
chart_091_medium_bar_rotation_medium,chart_091_medium_bar,False,rotation,medium,success,35.0,0.6666666666666666,124.48979591836734,50.83333333333333,Successfully evaluated
chart_092_complex_scatter_brightness_shift_medium,chart_092_complex_scatter_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_092_complex_scatter_gaussian_blur_medium,chart_092_complex_scatter_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_092_complex_scatter_grayscale_conversion_medium,chart_092_complex_scatter_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_092_complex_scatter_legend_corruption_medium,chart_092_complex_scatter_legend,False,corruption,medium,success,0.0,0.9411764705882353,94.11764705882352,47.05882352941176,Successfully evaluated
chart_092_complex_scatter_random_blocks_medium,chart_092_complex_scatter_random,False,blocks,medium,success,25.0,0.9411764705882353,119.11764705882352,59.55882352941176,Successfully evaluated
chart_092_complex_scatter_rotation_medium,chart_092_complex_scatter,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_093_complex_bar_brightness_shift_medium,chart_093_complex_bar_brightness,False,shift,medium,success,40.625,0.4,104.03225806451613,40.3125,Successfully evaluated
chart_093_complex_bar_gaussian_blur_medium,chart_093_complex_bar_gaussian,False,blur,medium,success,31.25,0.4,91.93548387096774,35.625,Successfully evaluated
chart_093_complex_bar_grayscale_conversion_medium,chart_093_complex_bar_grayscale,False,conversion,medium,success,29.166666666666668,0.5,102.15053763440861,39.583333333333336,Successfully evaluated
chart_093_complex_bar_legend_corruption_medium,chart_093_complex_bar_legend,False,corruption,medium,success,35.714285714285715,0.4444444444444445,103.43061955965183,40.07936507936508,Successfully evaluated
chart_093_complex_bar_random_blocks_medium,chart_093_complex_bar_random,False,blocks,medium,success,46.875,0.4,112.09677419354837,43.4375,Successfully evaluated
chart_093_complex_bar_rotation_medium,chart_093_complex_bar,False,rotation,medium,success,46.875,0.4,112.09677419354837,43.4375,Successfully evaluated
chart_094_medium_scatter_brightness_shift_medium,chart_094_medium_scatter_brightness,False,shift,medium,success,0.0,0.8750000000000001,122.50000000000001,43.75000000000001,Successfully evaluated
chart_094_medium_scatter_gaussian_blur_medium,chart_094_medium_scatter_gaussian,False,blur,medium,success,0.0,0.8,111.99999999999999,40.0,Successfully evaluated
chart_094_medium_scatter_grayscale_conversion_medium,chart_094_medium_scatter_grayscale,False,conversion,medium,success,0.0,0.8750000000000001,122.50000000000001,43.75000000000001,Successfully evaluated
chart_094_medium_scatter_legend_corruption_medium,chart_094_medium_scatter_legend,False,corruption,medium,success,0.0,0.7142857142857143,100.0,35.714285714285715,Successfully evaluated
chart_094_medium_scatter_random_blocks_medium,chart_094_medium_scatter_random,False,blocks,medium,success,0.0,0.8,111.99999999999999,40.0,Successfully evaluated
chart_094_medium_scatter_rotation_medium,chart_094_medium_scatter,False,rotation,medium,success,0.0,0.8,111.99999999999999,40.0,Successfully evaluated
chart_095_complex_area_brightness_shift_medium,chart_095_complex_area_brightness,False,shift,medium,success,45.45454545454545,1.0,114.2857142857143,72.72727272727273,Successfully evaluated
chart_095_complex_area_gaussian_blur_medium,chart_095_complex_area_gaussian,False,blur,medium,success,0.0,1.0,78.57142857142858,50.0,Successfully evaluated
chart_095_complex_area_grayscale_conversion_medium,chart_095_complex_area_grayscale,False,conversion,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_095_complex_area_legend_corruption_medium,chart_095_complex_area_legend,False,corruption,medium,success,37.03703703703704,0.5789473684210525,74.58925090504037,47.46588693957114,Successfully evaluated
chart_095_complex_area_random_blocks_medium,chart_095_complex_area_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_095_complex_area_rotation_medium,chart_095_complex_area,False,rotation,medium,success,57.57575757575758,0.5,84.52380952380952,53.78787878787878,Successfully evaluated
chart_096_advanced_pie_brightness_shift_medium,chart_096_advanced_pie_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_096_advanced_pie_gaussian_blur_medium,chart_096_advanced_pie_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_096_advanced_pie_grayscale_conversion_medium,chart_096_advanced_pie_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_096_advanced_pie_legend_corruption_medium,chart_096_advanced_pie_legend,False,corruption,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_096_advanced_pie_random_blocks_medium,chart_096_advanced_pie_random,False,blocks,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_096_advanced_pie_rotation_medium,chart_096_advanced_pie,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_097_advanced_scatter_brightness_shift_medium,chart_097_advanced_scatter_brightness,False,shift,medium,success,53.333333333333336,1.0,109.52380952380952,76.66666666666666,Successfully evaluated
chart_097_advanced_scatter_gaussian_blur_medium,chart_097_advanced_scatter_gaussian,False,blur,medium,success,46.666666666666664,1.0,104.76190476190474,73.33333333333333,Successfully evaluated
chart_097_advanced_scatter_grayscale_conversion_medium,chart_097_advanced_scatter_grayscale,False,conversion,medium,success,20.0,1.0,85.71428571428571,60.0,Successfully evaluated
chart_097_advanced_scatter_legend_corruption_medium,chart_097_advanced_scatter_legend,False,corruption,medium,success,26.666666666666668,1.0,90.47619047619047,63.33333333333333,Successfully evaluated
chart_097_advanced_scatter_random_blocks_medium,chart_097_advanced_scatter_random,False,blocks,medium,success,41.66666666666667,0.888888888888889,93.25396825396827,65.27777777777779,Successfully evaluated
chart_097_advanced_scatter_rotation_medium,chart_097_advanced_scatter,False,rotation,medium,success,0.0,1.0,71.42857142857143,50.0,Successfully evaluated
chart_098_complex_area_brightness_shift_medium,chart_098_complex_area_brightness,False,shift,medium,success,22.22222222222222,1.0,100.0,61.111111111111114,Successfully evaluated
chart_098_complex_area_gaussian_blur_medium,chart_098_complex_area_gaussian,False,blur,medium,success,11.11111111111111,1.0,90.9090909090909,55.55555555555556,Successfully evaluated
chart_098_complex_area_grayscale_conversion_medium,chart_098_complex_area_grayscale,False,conversion,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_098_complex_area_legend_corruption_medium,chart_098_complex_area_legend,False,corruption,medium,success,33.33333333333333,1.0,109.09090909090907,66.66666666666666,Successfully evaluated
chart_098_complex_area_random_blocks_medium,chart_098_complex_area_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_098_complex_area_rotation_medium,chart_098_complex_area,False,rotation,medium,success,33.33333333333333,1.0,109.09090909090907,66.66666666666666,Successfully evaluated
chart_099_complex_scatter_brightness_shift_medium,chart_099_complex_scatter_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_099_complex_scatter_gaussian_blur_medium,chart_099_complex_scatter_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_099_complex_scatter_grayscale_conversion_medium,chart_099_complex_scatter_grayscale,False,conversion,medium,success,8.333333333333332,1.0,108.33333333333333,54.166666666666664,Successfully evaluated
chart_099_complex_scatter_legend_corruption_medium,chart_099_complex_scatter_legend,False,corruption,medium,success,8.333333333333332,1.0,108.33333333333333,54.166666666666664,Successfully evaluated
chart_099_complex_scatter_random_blocks_medium,chart_099_complex_scatter_random,False,blocks,medium,success,16.666666666666664,1.0,116.66666666666666,58.33333333333333,Successfully evaluated
chart_099_complex_scatter_rotation_medium,chart_099_complex_scatter,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_100_complex_bar_brightness_shift_medium,chart_100_complex_bar_brightness,False,shift,medium,success,56.666666666666664,0.5,96.96969696969695,53.333333333333336,Successfully evaluated
chart_100_complex_bar_gaussian_blur_medium,chart_100_complex_bar_gaussian,False,blur,medium,success,66.66666666666666,0.5,106.06060606060603,58.33333333333333,Successfully evaluated
chart_100_complex_bar_grayscale_conversion_medium,chart_100_complex_bar_grayscale,False,conversion,medium,success,56.666666666666664,0.5,96.96969696969695,53.333333333333336,Successfully evaluated
chart_100_complex_bar_legend_corruption_medium,chart_100_complex_bar_legend,False,corruption,medium,success,63.33333333333333,0.5,103.030303030303,56.666666666666664,Successfully evaluated
chart_100_complex_bar_random_blocks_medium,chart_100_complex_bar_random,False,blocks,medium,success,56.666666666666664,0.5,96.96969696969695,53.333333333333336,Successfully evaluated
chart_100_complex_bar_rotation_medium,chart_100_complex_bar,False,rotation,medium,success,43.333333333333336,0.5,84.84848484848483,46.666666666666664,Successfully evaluated
chart_101_medium_bar_brightness_shift_medium,chart_101_medium_bar_brightness,False,shift,medium,success,25.0,0.6666666666666666,100.0,45.83333333333333,Successfully evaluated
chart_101_medium_bar_gaussian_blur_medium,chart_101_medium_bar_gaussian,False,blur,medium,success,25.0,0.6666666666666666,100.0,45.83333333333333,Successfully evaluated
chart_101_medium_bar_grayscale_conversion_medium,chart_101_medium_bar_grayscale,False,conversion,medium,success,25.0,0.6666666666666666,100.0,45.83333333333333,Successfully evaluated
chart_101_medium_bar_legend_corruption_medium,chart_101_medium_bar_legend,False,corruption,medium,success,20.0,0.7499999999999999,103.63636363636364,47.5,Successfully evaluated
chart_101_medium_bar_random_blocks_medium,chart_101_medium_bar_random,False,blocks,medium,success,8.333333333333332,0.6666666666666666,81.81818181818183,37.5,Successfully evaluated
chart_101_medium_bar_rotation_medium,chart_101_medium_bar,False,rotation,medium,success,16.666666666666664,0.6666666666666666,90.90909090909092,41.666666666666664,Successfully evaluated
chart_102_medium_line_brightness_shift_medium,chart_102_medium_line_brightness,False,shift,medium,success,50.0,0.6666666666666666,90.74074074074075,58.33333333333333,Successfully evaluated
chart_102_medium_line_gaussian_blur_medium,chart_102_medium_line_gaussian,False,blur,medium,success,50.0,0.6666666666666666,90.74074074074075,58.33333333333333,Successfully evaluated
chart_102_medium_line_grayscale_conversion_medium,chart_102_medium_line_grayscale,False,conversion,medium,success,28.57142857142857,1.0,100.0,64.28571428571428,Successfully evaluated
chart_102_medium_line_legend_corruption_medium,chart_102_medium_line_legend,False,corruption,medium,success,57.14285714285714,1.0,122.22222222222223,78.57142857142857,Successfully evaluated
chart_102_medium_line_random_blocks_medium,chart_102_medium_line_random,False,blocks,medium,success,28.57142857142857,1.0,100.0,64.28571428571428,Successfully evaluated
chart_102_medium_line_rotation_medium,chart_102_medium_line,False,rotation,medium,success,7.142857142857142,0.6666666666666666,57.407407407407405,36.9047619047619,Successfully evaluated
chart_103_complex_bar_brightness_shift_medium,chart_103_complex_bar_brightness,False,shift,medium,success,25.806451612903224,0.5238095238095238,114.67485919098822,39.093701996927805,Successfully evaluated
chart_103_complex_bar_gaussian_blur_medium,chart_103_complex_bar_gaussian,False,blur,medium,success,30.303030303030305,0.5,117.77777777777776,40.15151515151515,Successfully evaluated
chart_103_complex_bar_grayscale_conversion_medium,chart_103_complex_bar_grayscale,False,conversion,medium,success,63.63636363636363,1.0,239.99999999999994,81.81818181818181,Successfully evaluated
chart_103_complex_bar_legend_corruption_medium,chart_103_complex_bar_legend,False,corruption,medium,success,21.21212121212121,0.5,104.44444444444446,35.60606060606061,Successfully evaluated
chart_103_complex_bar_random_blocks_medium,chart_103_complex_bar_random,False,blocks,medium,success,16.666666666666664,0.5365853658536585,103.14363143631434,35.162601626016254,Successfully evaluated
chart_103_complex_bar_rotation_medium,chart_103_complex_bar,False,rotation,medium,success,15.151515151515152,0.5,95.55555555555554,32.57575757575758,Successfully evaluated
chart_104_medium_line_brightness_shift_medium,chart_104_medium_line_brightness,False,shift,medium,success,16.666666666666664,1.0,116.66666666666666,58.33333333333333,Successfully evaluated
chart_104_medium_line_gaussian_blur_medium,chart_104_medium_line_gaussian,False,blur,medium,success,16.666666666666664,1.0,116.66666666666666,58.33333333333333,Successfully evaluated
chart_104_medium_line_grayscale_conversion_medium,chart_104_medium_line_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_104_medium_line_legend_corruption_medium,chart_104_medium_line_legend,False,corruption,medium,success,16.666666666666664,1.0,116.66666666666666,58.33333333333333,Successfully evaluated
chart_104_medium_line_random_blocks_medium,chart_104_medium_line_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_104_medium_line_rotation_medium,chart_104_medium_line,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_105_complex_area_brightness_shift_medium,chart_105_complex_area_brightness,False,shift,medium,success,18.181818181818183,1.0,0.0,59.09090909090909,Successfully evaluated
chart_105_complex_area_gaussian_blur_medium,chart_105_complex_area_gaussian,False,blur,medium,success,0.0,1.0,0.0,50.0,Successfully evaluated
chart_105_complex_area_grayscale_conversion_medium,chart_105_complex_area_grayscale,False,conversion,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_105_complex_area_legend_corruption_medium,chart_105_complex_area_legend,False,corruption,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_105_complex_area_random_blocks_medium,chart_105_complex_area_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_105_complex_area_rotation_medium,chart_105_complex_area,False,rotation,medium,success,0.0,1.0,0.0,50.0,Successfully evaluated
chart_106_complex_pie_brightness_shift_medium,chart_106_complex_pie_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_106_complex_pie_gaussian_blur_medium,chart_106_complex_pie_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_106_complex_pie_grayscale_conversion_medium,chart_106_complex_pie_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_106_complex_pie_legend_corruption_medium,chart_106_complex_pie_legend,False,corruption,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_106_complex_pie_random_blocks_medium,chart_106_complex_pie_random,False,blocks,medium,success,0.0,0.9411764705882353,94.11764705882352,47.05882352941176,Successfully evaluated
chart_106_complex_pie_rotation_medium,chart_106_complex_pie,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_107_medium_line_brightness_shift_medium,chart_107_medium_line_brightness,False,shift,medium,success,52.38095238095239,0.6,102.85714285714288,56.19047619047619,Successfully evaluated
chart_107_medium_line_gaussian_blur_medium,chart_107_medium_line_gaussian,False,blur,medium,success,33.33333333333333,0.5,76.27118644067797,41.666666666666664,Successfully evaluated
chart_107_medium_line_grayscale_conversion_medium,chart_107_medium_line_grayscale,False,conversion,medium,success,66.66666666666666,0.5,106.77966101694916,58.33333333333333,Successfully evaluated
chart_107_medium_line_legend_corruption_medium,chart_107_medium_line_legend,False,corruption,medium,success,44.44444444444444,0.6666666666666666,101.6949152542373,55.55555555555556,Successfully evaluated
chart_107_medium_line_random_blocks_medium,chart_107_medium_line_random,False,blocks,medium,success,38.095238095238095,0.6,89.7820823244552,49.047619047619044,Successfully evaluated
chart_107_medium_line_rotation_medium,chart_107_medium_line,False,rotation,medium,success,47.61904761904761,0.6,98.49878934624698,53.80952380952381,Successfully evaluated
chart_108_complex_scatter_brightness_shift_medium,chart_108_complex_scatter_brightness,False,shift,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_108_complex_scatter_gaussian_blur_medium,chart_108_complex_scatter_gaussian,False,blur,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_108_complex_scatter_grayscale_conversion_medium,chart_108_complex_scatter_grayscale,False,conversion,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_108_complex_scatter_legend_corruption_medium,chart_108_complex_scatter_legend,False,corruption,medium,success,0.0,0.9523809523809523,95.23809523809523,47.61904761904761,Successfully evaluated
chart_108_complex_scatter_random_blocks_medium,chart_108_complex_scatter_random,False,blocks,medium,success,20.0,0.9523809523809523,115.23809523809523,57.61904761904761,Successfully evaluated
chart_108_complex_scatter_rotation_medium,chart_108_complex_scatter,False,rotation,medium,success,0.0,1.0,100.0,50.0,Successfully evaluated
chart_109_advanced_line_brightness_shift_medium,chart_109_advanced_line_brightness,False,shift,medium,success,16.666666666666664,0.56,63.58333333333335,36.333333333333336,Successfully evaluated
chart_109_advanced_line_gaussian_blur_medium,chart_109_advanced_line_gaussian,False,blur,medium,success,7.142857142857142,1.0,93.75,53.57142857142857,Successfully evaluated
chart_109_advanced_line_grayscale_conversion_medium,chart_109_advanced_line_grayscale,False,conversion,medium,success,7.5,0.5185185185185185,51.93287037037037,29.675925925925924,Successfully evaluated
chart_109_advanced_line_legend_corruption_medium,chart_109_advanced_line_legend,False,corruption,medium,success,0.0,1.0,87.50000000000001,50.0,Successfully evaluated
chart_109_advanced_line_random_blocks_medium,chart_109_advanced_line_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_109_advanced_line_rotation_medium,chart_109_advanced_line,False,rotation,medium,success,7.142857142857142,1.0,93.75,53.57142857142857,Successfully evaluated
chart_110_complex_bar_brightness_shift_medium,chart_110_complex_bar_brightness,False,shift,medium,success,30.0,0.9473684210526316,200.4699248120301,62.36842105263158,Successfully evaluated
chart_110_complex_bar_gaussian_blur_medium,chart_110_complex_bar_gaussian,False,blur,medium,success,25.0,0.4,104.46428571428572,32.5,Successfully evaluated
chart_110_complex_bar_grayscale_conversion_medium,chart_110_complex_bar_grayscale,False,conversion,medium,success,14.705882352941178,0.4186046511627907,90.91020128981826,28.283173734610124,Successfully evaluated
chart_110_complex_bar_legend_corruption_medium,chart_110_complex_bar_legend,False,corruption,medium,success,18.75,0.43902439024390244,100.69141986062718,31.32621951219512,Successfully evaluated
chart_110_complex_bar_random_blocks_medium,chart_110_complex_bar_random,False,blocks,medium,success,20.0,0.4615384615384615,106.31868131868131,33.07692307692307,Successfully evaluated
chart_110_complex_bar_rotation_medium,chart_110_complex_bar,False,rotation,medium,success,25.0,0.4,104.46428571428572,32.5,Successfully evaluated
chart_111_medium_bar_brightness_shift_medium,chart_111_medium_bar_brightness,False,shift,medium,success,14.285714285714285,0.5,117.39130434782605,32.14285714285714,Successfully evaluated
chart_111_medium_bar_gaussian_blur_medium,chart_111_medium_bar_gaussian,False,blur,medium,success,0.0,0.5,91.30434782608695,25.0,Successfully evaluated
chart_111_medium_bar_grayscale_conversion_medium,chart_111_medium_bar_grayscale,False,conversion,medium,success,19.047619047619047,0.5,126.08695652173914,34.523809523809526,Successfully evaluated
chart_111_medium_bar_legend_corruption_medium,chart_111_medium_bar_legend,False,corruption,medium,success,0.0,0.56,102.2608695652174,28.000000000000004,Successfully evaluated
chart_111_medium_bar_random_blocks_medium,chart_111_medium_bar_random,False,blocks,medium,success,0.0,0.0,0.0,0.0,Successfully evaluated
chart_111_medium_bar_rotation_medium,chart_111_medium_bar,False,rotation,medium,success,4.761904761904762,0.5,100.0,27.380952380952383,Successfully evaluated
chart_112_medium_scatter_brightness_shift_medium,chart_112_medium_scatter_brightness,False,shift,medium,success,0.0,0.9333333333333333,100.0,46.666666666666664,Successfully evaluated
chart_112_medium_scatter_gaussian_blur_medium,chart_112_medium_scatter_gaussian,False,blur,medium,success,0.0,0.8571428571428571,91.83673469387756,42.857142857142854,Successfully evaluated
chart_112_medium_scatter_grayscale_conversion_medium,chart_112_medium_scatter_grayscale,False,conversion,medium,success,0.0,0.9333333333333333,100.0,46.666666666666664,Successfully evaluated
chart_112_medium_scatter_legend_corruption_medium,chart_112_medium_scatter_legend,False,corruption,medium,success,0.0,0.7692307692307693,82.41758241758244,38.46153846153847,Successfully evaluated
chart_112_medium_scatter_random_blocks_medium,chart_112_medium_scatter_random,False,blocks,medium,success,0.0,0.7692307692307693,82.41758241758244,38.46153846153847,Successfully evaluated
chart_112_medium_scatter_rotation_medium,chart_112_medium_scatter,False,rotation,medium,success,0.0,0.9333333333333333,100.0,46.666666666666664,Successfully evaluated
chart_113_medium_bar_brightness_shift_medium,chart_113_medium_bar_brightness,False,shift,medium,success,100.0,0.7692307692307693,100.0,88.46153846153845,Successfully evaluated
