extraction_key,original_chart_id,matched_original_key,perturbation_type,intensity,perturbed_exact_match,perturbed_f1,perturbed_value_accuracy,perturbed_structural,original_exact_match,original_f1,original_value_accuracy,original_structural,dri_exact_match,dri_f1,dri_value_accuracy,dri_structural,composite_dri
chart_159_complex_line_gaussian_blur_medium,chart_159,chart_159_complex_line,blur,medium,0.0,0.08333333333333333,8.333333333333332,100.0,0.0,0.25,16.666666666666664,100.0,1.0,0.33333333333333326,0.5,1.0,0.7083333333333333
chart_093_complex_area_legend_corruption_medium,chart_093,chart_093_complex_area,corruption,medium,0.0,0.125,0.0,38.88888888888889,0.0,0.4444444444444444,11.11111111111111,50.0,1.0,0.28125,0.0,0.7777777777777779,0.5147569444444444
chart_121_complex_scatter_random_blocks_medium,chart_121,chart_121_complex_scatter,blocks,medium,0.0,0.4000000000000001,40.0,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_118_medium_line_legend_corruption_medium,chart_118,chart_118_medium_line,corruption,medium,0.0,0.5,33.33333333333333,100.0,0.0,0.5,33.33333333333333,100.0,1.0,1.0,1.0,1.0,1.0
chart_157_medium_line_gaussian_blur_medium,chart_157,chart_157_medium_line,blur,medium,0.0,0.5,33.33333333333333,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_076_medium_area_rotation_high,chart_076,chart_076_medium_area,rotation,high,0.0,0.2857142857142857,14.285714285714285,50.0,0.0,0.5714285714285714,42.857142857142854,50.0,1.0,0.5,0.33333333333333337,1.0,0.7083333333333334
chart_003_medium_bar_gaussian_blur_medium,chart_003,chart_003_advanced_pie,blur,medium,0.0,0.0,0.0,31.25,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.3125,0.828125
chart_011_medium_scatter_gaussian_blur_low,chart_011,chart_011_medium_scatter,blur,low,0.0,0.0,0.0,92.85714285714286,0.0,0.0,0.0,92.85714285714286,1.0,1.0,1.0,1.0,1.0
chart_125_medium_bar_legend_corruption_medium,chart_125,chart_125_medium_bar,corruption,medium,0.0,0.4000000000000001,10.0,50.0,0.0,0.0,0.0,16.666666666666664,1.0,0.0,0.0,1.0,0.5
chart_042_medium_bar_gaussian_blur_low,chart_042,chart_042_medium_bar,blur,low,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_001_complex_bar_rotation_medium,chart_001,chart_001_medium_bar,rotation,medium,0.0,0.0,0.0,12.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.48,0.87
chart_194_medium_line_legend_corruption_medium,chart_194,chart_194_medium_line,corruption,medium,0.0,0.375,25.0,100.0,0.0,0.25,12.5,100.0,1.0,1.0,1.0,1.0,1.0
chart_042_medium_bar_brightness_shift_low,chart_042,chart_042_medium_bar,shift,low,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_147_complex_pie_gaussian_blur_low,chart_147,chart_147_complex_pie,blur,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_073_medium_area_legend_corruption_medium,chart_073,chart_073_medium_area,corruption,medium,0.0,0.625,50.0,30.0,0.0,0.3333333333333333,33.33333333333333,25.0,1.0,1.0,1.0,1.0,1.0
chart_017_complex_scatter_brightness_shift_medium,chart_017,chart_017_complex_scatter,shift,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_059_advanced_bar_gaussian_blur_low,chart_059,chart_059_advanced_bar,blur,low,0.0,0.30303030303030304,81.81818181818183,10.0,0.0,0.30303030303030304,81.81818181818183,10.0,1.0,1.0,1.0,1.0,1.0
chart_119_advanced_pie_rotation_medium,chart_119,chart_119_advanced_pie,rotation,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_170_complex_line_random_blocks_medium,chart_170,chart_170_complex_line,blocks,medium,0.0,0.0,0.0,50.0,0.0,0.08333333333333333,8.333333333333332,100.0,1.0,0.0,0.0,0.5,0.375
chart_177_complex_bar_brightness_shift_medium,chart_177,chart_177_complex_bar,shift,medium,0.0,0.25,16.666666666666664,50.0,0.0,0.0,0.0,12.5,1.0,0.0,0.0,1.0,0.5
chart_093_complex_area_gaussian_blur_high,chart_093,chart_093_complex_area,blur,high,0.0,0.1111111111111111,11.11111111111111,50.0,0.0,0.4444444444444444,11.11111111111111,50.0,1.0,0.25,1.0,1.0,0.8125
chart_087_complex_scatter_rotation_high,chart_087,chart_087_complex_scatter,rotation,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_120_complex_pie_random_blocks_medium,chart_120,chart_120_complex_pie,blocks,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_147_complex_pie_gaussian_blur_medium,chart_147,chart_147_complex_pie,blur,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_130_complex_bar_rotation_medium,chart_130,chart_130_complex_bar,rotation,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_045_complex_bar_rotation_medium,chart_045,chart_045_complex_bar,rotation,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_018_complex_line_legend_corruption_medium,chart_018,chart_018_complex_line,corruption,medium,0.0,0.18181818181818182,9.090909090909092,100.0,0.0,0.18181818181818182,9.090909090909092,100.0,1.0,1.0,1.0,1.0,1.0
chart_132_complex_bar_random_blocks_medium,chart_132,chart_132_complex_bar,blocks,medium,0.0,0.0,0.0,18.0,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_040_medium_area_brightness_shift_medium,chart_040,chart_040_medium_area,shift,medium,0.0,0.0,0.0,50.0,0.0,0.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0
chart_035_medium_line_brightness_shift_high,chart_035,chart_035_medium_line,shift,high,0.0,0.4444444444444444,22.22222222222222,100.0,0.0,0.4444444444444444,22.22222222222222,100.0,1.0,1.0,1.0,1.0,1.0
chart_110_complex_area_brightness_shift_medium,chart_110,chart_110_complex_area,shift,medium,0.0,0.25,25.0,50.0,0.0,0.25,25.0,50.0,1.0,1.0,1.0,1.0,1.0
chart_174_complex_line_random_blocks_medium,chart_174,chart_174_complex_line,blocks,medium,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.5,0.875
chart_003_advanced_pie_gaussian_blur_medium,chart_003,chart_003_advanced_pie,blur,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_030_medium_bar_random_blocks_medium,chart_030,chart_030_medium_bar,blocks,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,0.75
chart_002_medium_line_random_blocks_medium,chart_002,chart_002_medium_line,blocks,medium,0.0,0.3,10.0,100.0,0.0,0.5,30.0,100.0,1.0,0.6,0.33333333333333337,1.0,0.7333333333333334
chart_184_complex_bar_rotation_medium,chart_184,chart_184_complex_bar,rotation,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.30769230769230765,45.45454545454545,19.642857142857142,1.0,0.0,0.0,0.8484848484848484,0.4621212121212121
chart_028_advanced_area_gaussian_blur_medium,chart_028,chart_028_advanced_area,blur,medium,0.0,0.0,0.0,23.52941176470588,0.0,0.0,0.0,23.52941176470588,1.0,1.0,1.0,1.0,1.0
chart_146_complex_line_brightness_shift_medium,chart_146,chart_146_complex_line,shift,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,50.0,1.0,1.0,1.0,0.25,0.8125
chart_040_medium_area_rotation_low,chart_040,chart_040_medium_area,rotation,low,0.0,0.0,0.0,37.5,0.0,0.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0
chart_140_medium_scatter_brightness_shift_medium,chart_140,chart_140_medium_scatter,shift,medium,0.0,0.0,0.0,91.66666666666667,0.0,0.0,0.0,91.66666666666667,1.0,1.0,1.0,1.0,1.0
chart_007_complex_line_random_blocks_medium,chart_007,chart_007_complex_line,blocks,medium,0.0,0.0,0.0,50.0,0.0,0.20000000000000004,20.0,100.0,1.0,0.0,0.0,0.5,0.375
chart_196_advanced_scatter_gaussian_blur_medium,chart_196,chart_196_advanced_scatter,blur,medium,0.0,0.21428571428571427,14.285714285714285,100.0,0.0,0.35714285714285715,14.285714285714285,100.0,1.0,0.6,1.0,1.0,0.9
chart_145_medium_bar_gaussian_blur_medium,chart_145,chart_145_medium_bar,blur,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_104_advanced_line_rotation_high,chart_104,chart_104_advanced_line,rotation,high,0.0,0.2857142857142857,14.285714285714285,100.0,0.0,0.14285714285714285,0.0,100.0,1.0,1.0,0.0,1.0,0.75
chart_088_complex_bar_random_blocks_medium,chart_088,chart_088_complex_bar,blocks,medium,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_017_complex_scatter_legend_corruption_medium,chart_017,chart_017_complex_scatter,corruption,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_070_medium_bar_gaussian_blur_medium,chart_070,chart_070_medium_bar,blur,medium,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_172_medium_bar_rotation_medium,chart_172,chart_172_medium_bar,rotation,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_129_complex_bar_legend_corruption_medium,chart_129,chart_129_complex_bar,corruption,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_147_complex_pie_gaussian_blur_high,chart_147,chart_147_complex_pie,blur,high,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_063_medium_line_legend_corruption_medium,chart_063,chart_063_medium_line,corruption,medium,0.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,75.0,1.0,1.0,1.0,1.0,1.0
chart_035_medium_line_gaussian_blur_high,chart_035,chart_035_medium_line,blur,high,0.0,0.2222222222222222,22.22222222222222,100.0,0.0,0.4444444444444444,22.22222222222222,100.0,1.0,0.5,1.0,1.0,0.875
chart_046_medium_line_gaussian_blur_medium,chart_046,chart_046_medium_line,blur,medium,0.0,0.0,0.0,75.0,0.0,0.16666666666666666,0.0,100.0,1.0,0.0,1.0,0.75,0.6875
chart_082_complex_line_random_blocks_medium,chart_082,chart_082_complex_line,blocks,medium,0.0,0.0,0.0,50.0,0.0,0.2727272727272727,9.090909090909092,100.0,1.0,0.0,0.0,0.5,0.375
chart_194_medium_line_gaussian_blur_medium,chart_194,chart_194_medium_line,blur,medium,0.0,0.25,25.0,100.0,0.0,0.25,12.5,100.0,1.0,1.0,1.0,1.0,1.0
chart_132_complex_bar_gaussian_blur_medium,chart_132,chart_132_complex_bar,blur,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_133_medium_line_gaussian_blur_medium,chart_133,chart_133_medium_line,blur,medium,0.0,0.0,0.0,100.0,0.0,0.3,10.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_179_advanced_bar_brightness_shift_low,chart_179,chart_179_advanced_bar,shift,low,0.0,0.3076923076923077,23.076923076923077,50.0,0.0,0.15384615384615385,15.384615384615385,50.0,1.0,1.0,1.0,1.0,1.0
chart_023_medium_scatter_legend_corruption_medium,chart_023,chart_023_medium_scatter,corruption,medium,0.0,0.0,0.0,80.0,0.0,0.0,0.0,85.0,1.0,1.0,1.0,0.9411764705882353,0.9852941176470589
chart_083_complex_bar_gaussian_blur_medium,chart_083,chart_083_complex_bar,blur,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_003_medium_bar_legend_corruption_medium,chart_003,chart_003_advanced_pie,corruption,medium,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.3571428571428572,0.8392857142857143
chart_184_complex_bar_legend_corruption_medium,chart_184,chart_184_complex_bar,corruption,medium,0.0,0.0,0.0,18.333333333333332,0.0,0.30769230769230765,45.45454545454545,19.642857142857142,1.0,0.0,0.0,0.9333333333333333,0.48333333333333334
chart_108_medium_bar_brightness_shift_medium,chart_108,chart_108_medium_bar,shift,medium,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_096_medium_bar_legend_corruption_medium,chart_096,chart_096_medium_bar,corruption,medium,0.0,0.0,0.0,30.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_176_medium_pie_gaussian_blur_medium,chart_176,chart_176_medium_pie,blur,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_064_complex_pie_legend_corruption_medium,chart_064,chart_064_complex_pie,corruption,medium,0.0,0.0,0.0,91.66666666666667,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.9166666666666667,0.9791666666666667
chart_045_complex_bar_rotation_high,chart_045,chart_045_complex_bar,rotation,high,0.0,0.4090909090909091,81.81818181818183,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,0.0,0.0,1.0,0.5
chart_143_medium_pie_random_blocks_medium,chart_143,chart_143_medium_pie,blocks,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_151_complex_line_random_blocks_medium,chart_151,chart_151_complex_line,blocks,medium,0.0,0.0,0.0,50.0,0.0,0.36363636363636365,36.36363636363637,100.0,1.0,0.0,0.0,0.5,0.375
chart_144_complex_bar_rotation_medium,chart_144,chart_144_complex_bar,rotation,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_096_medium_bar_brightness_shift_medium,chart_096,chart_096_medium_bar,shift,medium,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_190_advanced_line_gaussian_blur_high,chart_190,chart_190_advanced_line,blur,high,0.0,0.13333333333333333,13.333333333333334,100.0,0.0,0.10714285714285712,13.333333333333334,68.29268292682926,1.0,1.0,1.0,1.0,1.0
chart_113_complex_bar_rotation_medium,chart_113,chart_113_complex_bar,rotation,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,17.391304347826086,1.0,1.0,1.0,0.9583333333333333,0.9895833333333333
chart_008_complex_pie_rotation_medium,chart_008,chart_008_complex_pie,rotation,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_179_advanced_bar_rotation_medium,chart_179,chart_179_advanced_bar,rotation,medium,0.0,0.23076923076923078,7.6923076923076925,50.0,0.0,0.15384615384615385,15.384615384615385,50.0,1.0,1.0,0.5,1.0,0.875
chart_082_complex_line_gaussian_blur_low,chart_082,chart_082_complex_line,blur,low,0.0,0.09090909090909091,0.0,100.0,0.0,0.2727272727272727,9.090909090909092,100.0,1.0,0.33333333333333337,0.0,1.0,0.5833333333333334
chart_132_complex_bar_brightness_shift_medium,chart_132,chart_132_complex_bar,shift,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_087_complex_scatter_gaussian_blur_medium,chart_087,chart_087_complex_scatter,blur,medium,0.0,0.2222222222222222,11.11111111111111,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_082_complex_line_brightness_shift_medium,chart_082,chart_082_complex_line,shift,medium,0.0,0.36363636363636365,18.181818181818183,100.0,0.0,0.2727272727272727,9.090909090909092,100.0,1.0,1.0,1.0,1.0,1.0
chart_113_complex_bar_random_blocks_medium,chart_113,chart_113_complex_bar,blocks,medium,0.0,0.0,0.0,19.047619047619047,0.0,0.0,0.0,17.391304347826086,1.0,1.0,1.0,1.0,1.0
chart_159_complex_line_random_blocks_medium,chart_159,chart_159_complex_line,blocks,medium,0.0,0.0,0.0,50.0,0.0,0.25,16.666666666666664,100.0,1.0,0.0,0.0,0.5,0.375
chart_042_medium_bar_rotation_high,chart_042,chart_042_medium_bar,rotation,high,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_160_complex_bar_rotation_medium,chart_160,chart_160_complex_bar,rotation,medium,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0
chart_002_medium_line_legend_corruption_medium,chart_002,chart_002_medium_line,corruption,medium,0.0,0.4444444444444445,20.0,90.0,0.0,0.5,30.0,100.0,1.0,0.888888888888889,0.6666666666666667,0.9,0.8638888888888888
chart_100_complex_area_brightness_shift_medium,chart_100,chart_100_complex_area,shift,medium,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,9.090909090909092,50.0,1.0,0.0,0.0,0.0,0.25
chart_017_complex_scatter_gaussian_blur_medium,chart_017,chart_017_complex_scatter,blur,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_158_medium_bar_legend_corruption_medium,chart_158,chart_158_medium_bar,corruption,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_074_complex_bar_rotation_high,chart_074,chart_074_complex_bar,rotation,high,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_077_complex_area_rotation_medium,chart_077,chart_077_complex_area,rotation,medium,0.0,0.0,0.0,0.0,0.0,0.25,8.333333333333332,50.0,1.0,0.0,0.0,0.0,0.25
chart_165_advanced_pie_legend_corruption_medium,chart_165,chart_165_advanced_pie,corruption,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_071_advanced_bar_gaussian_blur_low,chart_071,chart_071_advanced_bar,blur,low,0.0,0.05263157894736842,7.6923076923076925,10.317460317460316,0.0,0.04938271604938271,7.6923076923076925,9.558823529411764,1.0,1.0,1.0,1.0,1.0
chart_035_medium_line_brightness_shift_medium,chart_035,chart_035_medium_line,shift,medium,0.0,0.2222222222222222,22.22222222222222,100.0,0.0,0.4444444444444444,22.22222222222222,100.0,1.0,0.5,1.0,1.0,0.875
chart_162_complex_bar_gaussian_blur_low,chart_162,chart_162_complex_bar,blur,low,0.0,0.0,0.0,12.5,0.0,0.0,0.0,13.157894736842104,1.0,1.0,1.0,0.9500000000000001,0.9875
chart_071_advanced_bar_gaussian_blur_high,chart_071,chart_071_advanced_bar,blur,high,0.0,0.3076923076923077,23.076923076923077,50.0,0.0,0.04938271604938271,7.6923076923076925,9.558823529411764,1.0,1.0,1.0,1.0,1.0
chart_083_complex_bar_brightness_shift_medium,chart_083,chart_083_complex_bar,shift,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_032_advanced_scatter_gaussian_blur_medium,chart_032,chart_032_advanced_scatter,blur,medium,0.0,0.0,0.0,82.14285714285714,0.0,0.0,0.0,82.14285714285714,1.0,1.0,1.0,1.0,1.0
chart_109_advanced_bar_gaussian_blur_high,chart_109,chart_109_advanced_bar,blur,high,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,13.392857142857142,1.0,1.0,1.0,1.0,1.0
chart_046_medium_line_random_blocks_medium,chart_046,chart_046_medium_line,blocks,medium,0.0,0.0,0.0,100.0,0.0,0.16666666666666666,0.0,100.0,1.0,0.0,1.0,1.0,0.75
chart_040_medium_area_rotation_medium,chart_040,chart_040_medium_area,rotation,medium,0.0,0.0,0.0,25.0,0.0,0.0,0.0,30.0,1.0,1.0,1.0,0.8333333333333334,0.9583333333333334
chart_113_complex_bar_gaussian_blur_low,chart_113,chart_113_complex_bar,blur,low,0.0,0.0,0.0,17.391304347826086,0.0,0.0,0.0,17.391304347826086,1.0,1.0,1.0,1.0,1.0
chart_174_complex_line_brightness_shift_medium,chart_174,chart_174_complex_line,shift,medium,0.0,0.10000000000000002,10.0,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_061_complex_bar_legend_corruption_medium,chart_061,chart_061_complex_bar,corruption,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_050_medium_pie_rotation_low,chart_050,chart_050_medium_pie,rotation,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_159_complex_line_brightness_shift_medium,chart_159,chart_159_complex_line,shift,medium,0.0,0.0,0.0,100.0,0.0,0.25,16.666666666666664,100.0,1.0,0.0,0.0,1.0,0.5
chart_120_complex_pie_gaussian_blur_medium,chart_120,chart_120_complex_pie,blur,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_027_complex_area_gaussian_blur_medium,chart_027,chart_027_complex_area,blur,medium,0.0,0.25,25.0,50.0,0.0,0.0,0.0,12.5,1.0,0.0,0.0,1.0,0.5
chart_001_complex_bar_gaussian_blur_medium,chart_001,chart_001_medium_bar,blur,medium,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.4444444444444444,0.8611111111111112
chart_076_medium_area_gaussian_blur_low,chart_076,chart_076_medium_area,blur,low,0.0,0.42857142857142855,42.857142857142854,50.0,0.0,0.5714285714285714,42.857142857142854,50.0,1.0,0.75,1.0,1.0,0.9375
chart_044_medium_bar_random_blocks_medium,chart_044,chart_044_medium_bar,blocks,medium,0.0,0.0,0.0,41.66666666666667,0.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0,1.0
chart_031_complex_bar_rotation_medium,chart_031,chart_031_complex_bar,rotation,medium,0.0,0.0,0.0,15.0,0.0,0.0,0.0,18.75,1.0,1.0,1.0,0.8,0.95
chart_119_advanced_pie_legend_corruption_medium,chart_119,chart_119_advanced_pie,corruption,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_157_medium_line_rotation_medium,chart_157,chart_157_medium_line,rotation,medium,0.0,0.3333333333333333,16.666666666666664,100.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.5
chart_003_medium_bar_gaussian_blur_high,chart_003,chart_003_advanced_pie,blur,high,0.0,0.0,0.0,31.25,0.0,0.0,0.0,100.0,1.0,1.0,1.0,0.3125,0.828125
chart_010_advanced_pie_gaussian_blur_low,chart_010,chart_010_advanced_pie,blur,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_170_complex_line_gaussian_blur_medium,chart_170,chart_170_complex_line,blur,medium,0.0,0.0,0.0,100.0,0.0,0.08333333333333333,8.333333333333332,100.0,1.0,0.0,0.0,1.0,0.5
chart_052_advanced_area_random_blocks_medium,chart_052,chart_052_advanced_area,blocks,medium,0.0,0.7857142857142857,35.714285714285715,100.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,0.5
chart_013_advanced_bar_gaussian_blur_medium,chart_013,chart_013_advanced_bar,blur,medium,0.0,0.15384615384615385,0.0,50.0,0.0,0.23076923076923078,15.384615384615385,50.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667
chart_167_advanced_area_brightness_shift_low,chart_167,chart_167_advanced_area,shift,low,0.0,0.0,0.0,50.0,0.0,0.05,0.0,16.666666666666664,1.0,0.0,1.0,1.0,0.75
chart_189_medium_pie_gaussian_blur_low,chart_189,chart_189_medium_pie,blur,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_074_complex_bar_brightness_shift_medium,chart_074,chart_074_complex_bar,shift,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_041_medium_line_rotation_medium,chart_041,chart_041_medium_line,rotation,medium,0.0,0.0,0.0,75.0,0.0,0.0,0.0,75.0,1.0,1.0,1.0,1.0,1.0
chart_165_advanced_pie_random_blocks_medium,chart_165,chart_165_advanced_pie,blocks,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_042_medium_bar_random_blocks_medium,chart_042,chart_042_medium_bar,blocks,medium,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_132_complex_bar_rotation_medium,chart_132,chart_132_complex_bar,rotation,medium,0.0,0.0,0.0,17.307692307692307,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_156_complex_bar_gaussian_blur_high,chart_156,chart_156_complex_bar,blur,high,0.0,0.0,0.0,12.5,0.0,0.4255319148936171,90.9090909090909,15.277777777777779,1.0,0.0,0.0,0.8181818181818181,0.45454545454545453
chart_025_medium_bar_gaussian_blur_medium,chart_025,chart_025_medium_bar,blur,medium,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_066_advanced_bar_brightness_shift_medium,chart_066,chart_066_advanced_bar,shift,medium,0.0,0.46153846153846156,38.46153846153847,50.0,0.0,0.46153846153846156,38.46153846153847,50.0,1.0,1.0,1.0,1.0,1.0
chart_044_medium_bar_rotation_medium,chart_044,chart_044_medium_bar,rotation,medium,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0,1.0
chart_028_advanced_area_brightness_shift_low,chart_028,chart_028_advanced_area,shift,low,0.0,0.0,0.0,23.52941176470588,0.0,0.0,0.0,23.52941176470588,1.0,1.0,1.0,1.0,1.0
chart_067_advanced_scatter_brightness_shift_high,chart_067,chart_067_advanced_scatter,shift,high,0.0,0.0,0.0,100.0,0.0,0.09090909090909091,9.090909090909092,100.0,1.0,0.0,0.0,1.0,0.5
chart_179_advanced_bar_gaussian_blur_medium,chart_179,chart_179_advanced_bar,blur,medium,0.0,0.5384615384615384,23.076923076923077,50.0,0.0,0.15384615384615385,15.384615384615385,50.0,1.0,1.0,1.0,1.0,1.0
chart_196_advanced_scatter_legend_corruption_medium,chart_196,chart_196_advanced_scatter,corruption,medium,0.0,0.2857142857142857,7.142857142857142,100.0,0.0,0.35714285714285715,14.285714285714285,100.0,1.0,0.7999999999999999,0.5,1.0,0.825
chart_059_advanced_bar_random_blocks_medium,chart_059,chart_059_advanced_bar,blocks,medium,0.0,0.03571428571428571,9.090909090909092,12.222222222222221,0.0,0.30303030303030304,81.81818181818183,10.0,1.0,0.11785714285714277,0.11111111111111116,1.0,0.5572420634920635
chart_008_complex_pie_legend_corruption_medium,chart_008,chart_008_complex_pie,corruption,medium,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_078_complex_bar_legend_corruption_medium,chart_078,chart_078_complex_bar,corruption,medium,0.0,0.23333333333333336,58.333333333333336,12.5,0.0,0.2,50.0,12.5,1.0,1.0,1.0,1.0,1.0
